"","Longitude","Latitude","Yield","SWATHWIDTH","Swaths","DISTANCE","Heading","WetMass","Moisture"
"119",1168.06305978889,1414.04213490632,67.93180829,5,7,4.96236696,89.89311737,4081.26722707,13.1
"120",1170.31887833691,1413.23034840509,47.79719493,5,7,5.32325935,90.79311737,2871.60212763,13.1
"121",1172.65091477299,1412.41249018053,31.92038838,5,7,5.58572654,91.72311737,1917.74130907,13.1
"122",1174.95282091751,1411.57878182463,22.72184894,5,7,5.58572654,91.95311737,1365.10332566,13.1
"123",1177.2845505548,1411.55013947552,22.58561047,5,7,5.55291814,91.32311737,1356.91827022,13.1
"124",1179.61340804925,1411.53720065077,22.3827457,5,7,5.55291814,91.02311737,1344.73038156,13.1
"125",1181.89200324815,1411.50855852246,19.60012444,5,7,5.42168455,91.25311737,1177.55360149,13.1
"126",1184.16109830584,1411.46874699286,19.85881344,5,7,5.38887615,91.22311737,1193.095348,13.1
"127",1186.47780447071,1411.46753036396,29.72626625,5,7,5.52010974,90.59311737,1785.92090029,13.1
"128",1188.8697384223,1411.47659845684,41.54498406,5,7,5.68415174,90.25311737,2504.33366151,13.39
"129",1191.2832133651,1411.44873046407,41.20104661,5,7,5.74976853,90.57311737,2483.60109527,13.39
"130",1193.66288552008,1411.40405319126,44.69994411,5,7,5.65134334,90.99311737,2694.51480685,13.39
"131",1196.00013850113,1411.36191943343,41.24630521,5,7,5.55291814,91.39311737,2486.32928555,13.39
"132",1198.45006743267,1411.34146063128,40.86487067,5,7,5.81538533,91.04311737,2463.33639298,13.39
"133",1200.90253708711,1411.34931223905,40.63561852,5,7,5.84819373,90.58311737,2449.51706229,13.39
"134",1203.27668591089,1411.35572616374,40.52794933,5,7,5.65134334,90.01311737,2443.02675821,13.39
"135",1205.62918327487,1411.39609046511,41.00404035,5,7,5.58572654,89.39311737,2471.72554823,13.39
"136",1208.05613514692,1411.38082955592,39.6729007,5,7,5.78257693,90.05311737,2391.48438529,13.39
"137",1210.53798893615,1411.3588227043,38.79251784,5,7,5.91381053,90.34311737,2338.41486377,13.39
"138",1213.0386220502,1411.37319893554,35.74646719,5,7,5.94661893,89.73311737,2154.79878191,13.39
"139",1215.56587762481,1411.38315181794,35.35633466,5,7,6.01223573,89.75311737,2131.28157424,13.39
"140",1218.15775617617,1411.35970746003,39.02239776,5,7,6.17627772,90.55311737,2352.27203653,13.39
"141",1220.8170193848,1411.32476189522,38.01277802,5,7,6.34031972,91.00311737,2291.41210921,13.39
