"Sample","Easting","Northing","AppliedRate","ControlRate","Yield"
"82",727.466381905234,778.782432576469,27412.0564531933,26000,251.632759630478
"83",730.885467623164,778.702568286519,27350.00465472,26000,252.128579457963
"84",734.053435069607,778.660375450589,26898.10568755,26000,252.894143490826
"85",737.2077681484,778.618484395131,26806.37694198,26000,253.347132535313
"86",740.356073551109,778.562989725398,26702.5076271367,26000,253.65032992236
"87",743.526559522029,778.490748898493,26624.26840297,26000,253.2347985823
"88",746.676801253817,778.356466088999,26547.3781309467,26000,251.735391043723
"89",749.860119204252,778.331967423795,26612.1278337,26000,250.165808945526
"90",752.976583339495,778.348289861243,26498.8158538767,26000,248.236587136305
"91",756.102151635776,778.24812338697,26428.6703425533,26000,245.73599023136
"92",759.227491835263,778.185581991235,26264.0981813733,26000,241.768476044449
"93",762.355891978483,778.110423129869,26138.64563228,26000,238.015032005314
"94",765.321162582636,778.083048756601,26125.1561108733,26000,234.705870591315
"95",768.602095781859,778.079780981284,26162.9267708167,26000,231.162158506315
"96",771.698846053524,778.016345879844,26175.0673400833,26000,228.238068461391
"97",774.655579069162,777.966690230394,26146.7393451267,26000,225.908374674789
"98",777.902189453613,777.907057785595,26162.9267708167,26000,223.014521054179
"99",781.042711404303,777.860323462205,25833.7824484567,26000,219.362731543333
"100",783.960379956014,777.923807270511,25883.69367767,26000,216.255283839067
"101",787.265342158159,777.977506011066,25970.0266146833,26000,212.826009479833
"102",790.418577268492,778.032372280028,25956.5370932767,26000,209.314891143595
"103",793.293275012863,778.04956705961,25922.8132897533,26000,205.787689978727
"104",796.660060594909,778.044761887479,25920.1153854733,26000,200.545369666668
"105",799.78137131724,778.038530900522,25848.62092201,26000,194.640638109348
"106",802.63523219561,778.036749083809,25833.78244846,26000,189.962807989609
"107",806.101485903755,777.910955768959,25837.8293048833,26000,185.781759526813
"108",809.259362609031,777.93892292788,25862.11044342,26000,183.740799370819
"109",812.185428038208,777.991978782742,26091.4323073533,26000,183.080929866769
"110",815.572376966427,777.942098231185,26096.8281159167,26000,183.217187469256
"111",818.702333318743,777.869885328262,26080.6406902267,26000,183.594380302559
"112",821.694625699983,777.919901834885,26104.9218287633,26000,183.678460016654
"113",825.084225647277,777.776102635107,26158.8799143933,26000,183.960089295268
"114",828.276773895565,777.661374114451,26156.18201011,26000,184.629672500291
"115",831.162090609138,777.707394945814,26148.0882972667,26000,185.086791967318
"116",834.54946453072,777.679904081053,26152.1351536867,26000,184.954010278493
"117",837.730527569138,777.605745066696,26137.2966801367,26000,184.369340008251
"118",840.904520376178,777.571489262436,26103.5728766233,26000,183.801462970575
"119",844.045719458856,777.458792898398,26100.8749723367,26000,183.540232323769
"120",847.223734443378,777.317749745386,26121.10925445,26000,183.950632635679
"121",850.118349495626,777.31800270034,26041.5210781467,26000,184.282184599787
"122",853.500093008278,777.227603015189,26064.45326454,26000,185.158910536725
"123",856.64664877149,777.136280384183,26063.1043123967,26000,185.74247335641
"124",859.535081724204,777.103355502558,26087.3854509333,26000,185.846416064377
"125",862.964916485266,777.150226738871,26068.50012096,26000,185.293097632046
"126",866.126420888874,777.057544969727,26095.4791637767,26000,185.040460099137
"127",869.299619563477,777.075362436732,26113.0155416033,26000,185.25973419246
"128",872.446153696103,777.027767327557,26156.1820101133,26000,186.143248090435
"129",875.598560296454,776.986076747696,26153.48410583,26000,188.156676048941
"130",878.511859094691,776.847273742807,26119.76030231,26000,191.428348446549
"131",881.934789353687,776.8286422796,26187.20790935,26000,196.239375356071
"132",885.085466171227,776.665128282111,26154.8330579733,26000,200.974812601744
"133",888.039191149317,776.559859209983,26118.41135017,26000,205.214622601376
"134",891.495827089715,776.600362010519,26108.9686851833,26000,209.275417591003
"135",894.674798846574,776.581441802798,26145.3903929867,26000,212.285373415624
"136",897.879269963424,776.554375675335,26126.5050630167,26000,214.758706270778
"137",901.033694236353,776.473522198946,26125.1561108767,26000,216.86804198817
"138",904.263884369051,776.486284246636,26086.03649879,26000,218.829319965518
"139",907.437173027455,776.46811242865,26102.22392448,26000,220.537735257109
"140",910.628929449377,776.440223333826,26071.19802524,26000,222.149749652701
"141",913.801678889416,776.439315284638,26009.1462267667,26000,223.539226856983
"142",916.834516094561,776.554345701274,25980.81823181,26000,224.621188888837
"143",920.260700960001,776.644819964052,25902.5790076433,26000,225.555734403213
"144",923.436060961647,776.406050001058,25835.1314006,26000,226.542812549002
"145",926.684150790869,776.644176965207,25806.8034056433,26000,227.643217085887
"146",929.894663643135,776.690486482937,25794.6628363767,26000,228.441228646138
"147",933.01665870608,776.562838753895,25822.9908313367,26000,229.253213839074
"148",936.183863279963,776.510059568588,25852.66777843,26000,230.358030315309
"149",939.357418010739,776.406912728485,25852.6677784333,26000,231.164855721571
"150",942.529189793522,776.300225999416,25897.18319908,26000,231.560778389598
"151",945.700891463318,776.142947983252,25885.0426298133,26000,231.61413750968
"152",948.850170199992,776.07340505991,25974.0734711033,26000,231.111297684335
"153",952.007031537733,775.969431786405,26092.7812594933,26000,230.681832375899
"154",954.887579651435,775.847121425835,26164.2757229567,26000,229.86070716898
"155",958.348735257086,775.793435521653,26164.2757229567,26000,228.083727344515
"156",961.55036688824,775.63905675214,26154.83305797,26000,226.583626890632
"157",964.758035884425,775.571790666977,26144.0414408467,26000,224.803703879295
"158",967.949562405827,775.459282716148,26079.2917380867,26000,223.466210482596
"159",971.156863664789,775.395940693338,26092.78125949,26000,222.750531360168
"160",974.334020902953,775.20478084305,26033.4273653,26000,222.049305921206
"161",977.547243901662,775.274982068147,26121.1092544533,26000,221.301898293896
"162",980.697526065801,775.299509538183,26087.3854509333,26000,220.612919652788
"163",983.707322352041,775.244290365633,26103.57287662,26000,220.618509018944
"164",987.051823655547,775.153628891878,26130.5519194367,26000,221.457281129157
"165",990.220980426277,775.047170116068,26076.5938338067,26000,222.776184230618
"166",993.349990329409,774.937311908833,26068.50012096,26000,225.168789812044
"167",996.493522998904,774.824548023402,26113.0155416067,26000,228.685611923675
"168",999.677574613779,774.805107164689,26153.48410583,26000,232.518798293633
"169",1002.64882876316,774.796798950015,26129.2029672967,26000,235.662441467122
"170",1006.08016530914,774.858132772041,26191.25476577,26000,238.300464076382
"171",1009.34626202238,774.928126997276,26157.5309622567,26000,239.743510672213
"172",1012.58224607516,774.96015442192,26114.36449375,26000,240.097830315767
"173",1016.48477082502,774.86949535027,26034.77631744,26000,238.536757175353
"174",1019.55693944243,774.71898117981,26044.2189824267,26000,235.90011507594
"175",1022.95885836377,774.726334662578,26069.8490731,26000,231.905470230575
"176",1026.1904376215,774.688336375315,26107.6197330433,26000,228.359910906842
"177",1029.37072067315,774.499305835288,26055.0105995533,26000,223.889765702192
"178",1032.62493531437,774.39078521325,26023.9847003167,26000,217.563112708561
"179",1035.72507120046,774.302710567891,26090.0833552133,26000,209.30302543419
"180",1038.69705636128,774.21740060022,26239.81704284,26000,201.266932087958
"181",1040.80481295541,774.150884466121,26617.5236422633,26000,196.46160473874
"183",495.158338088811,765.077944194905,24925.9376577033,26000,153.110721275407
"184",495.800737860904,765.016027273438,24925.9376577033,26000,154.112961594892
"185",498.144367775825,764.853892610786,28429.1663673567,26000,158.172360035707
"186",500.449545870494,764.580723901381,26524.4459445533,26000,162.244666449449
"187",502.719517980756,764.497506853294,26764.55942561,26000,165.338242812405
"188",504.869474064016,764.426871526854,27105.8443172333,26000,167.946273651788
"189",507.663035777027,764.335866096311,22949.72277143,26000,171.00574622848
"190",510.282806450565,764.252785653125,24063.9572397333,26000,173.625052723671
"191",513.483084759636,764.22088415631,23827.89061509,26000,176.902298784186
"192",516.646294538453,764.108865961488,23608.01141614,26000,179.567596818238
"193",519.829495717634,764.025373140413,24111.17056466,26000,181.193490108845
"194",523.088610368574,763.940833337006,24449.757552,26000,181.356421687829
"195",526.324062758546,763.97473843391,24712.8032194567,26000,179.428915490142
"196",529.495210237011,763.828648380138,24894.9117584667,26000,176.237462201394
"197",532.77840834645,763.7584963318,25103.99934029,26000,172.148592072907
"198",536.011639886416,763.729738164438,25217.3113201167,26000,168.394329600324
"199",539.219644237523,763.582781209217,25450.6800404733,26000,164.997090196337
"200",542.455086488012,763.536629091059,25534.3150732033,26000,161.868674752033
"201",545.697625488891,763.487825770128,25821.6418791933,26000,158.352174723442
"202",548.868669222489,763.400810748602,26146.7393451267,26000,155.475747604591
"203",552.02275810125,763.236902375262,26229.0254257167,26000,152.519152636507
"204",555.238242912916,763.29509335737,26268.1450378,26000,150.539875094913
"205",558.431846684802,763.17472249832,26357.1758790933,26000,151.321750902293
"206",561.569934421477,763.116314657269,26353.1290226667,26000,155.559827760823
"207",564.823450118023,763.095177278185,26340.9884534,26000,162.219147121945
"208",568.025444547739,762.827686036685,26266.7960856567,26000,169.167027474801
"209",571.188885264728,762.460198746227,26282.9835113467,26000,175.88919927927
"210",574.310486592618,761.969477985903,26288.3793199133,26000,182.29941419081
"211",577.554332122309,761.450771350354,26308.6136020233,26000,188.281408099231
"212",580.755646481328,761.095718083898,26265.4471335167,26000,192.714158108168
"213",583.913557284721,760.844051090148,26206.0932393233,26000,197.148172281319
"214",587.088460457002,760.574364774767,26165.6246751,26000,201.354509832123
"215",590.299509165072,760.517483013055,26096.8281159167,26000,204.277787471905
"216",593.500449232859,760.397790704321,26123.8071587333,26000,209.997808191954
"217",596.656764755841,760.399258681317,26049.61479099,26000,213.470875923546
"218",599.769967944127,760.485383196803,26133.2498237167,26000,214.546501635249
"219",602.838836412965,760.660280278814,26397.6444433167,25333,213.350587033237
"220",606.004673162743,760.922410499317,26571.6592694767,25333,210.551122540806
"221",609.135610313531,761.340107527963,26144.0414408433,25333,205.019589630141
"222",612.144485977309,761.808730188142,26083.3385945067,25333,197.941315938932
"223",615.268956349084,762.342270660769,25789.2670278167,26000,189.014896845697
"224",618.52782486754,762.455770739967,25590.97106312,26000,181.752442640707
"225",621.835184987832,762.619096915147,25410.21147625,26000,177.15547257797
"226",625.124397068805,762.539254385582,25462.82060974,26000,176.428783149151
"227",628.341635582669,762.495774057424,25582.8773502733,26000,178.272483375604
"228",631.565975785586,762.463714679359,25694.8403779567,26000,181.833056543863
"229",634.811720893241,762.409045027853,25787.9180756767,26000,186.65525284628
"230",638.077575006089,762.363020896247,25864.8083477,26000,192.425826082786
"231",641.395434738832,762.354064140678,25864.8083477,26000,198.23242457421
"232",644.691591931613,762.351049262168,25868.85520412,26000,204.505761063884
"233",648.097504304254,762.337206612105,25895.83424694,26000,212.009770174763
"234",651.383610057947,762.293535159824,25949.79233257,26000,218.402482588066
"235",654.681720408306,762.245982713357,26036.12526958,26000,223.913759888622
"236",658.053722716492,762.215327521742,26111.6665894667,26000,229.9955766448
"237",661.460845628002,762.145634954398,26121.1092544533,26000,234.724852621946
"238",664.830937777621,762.106382578078,26086.0364987933,26000,237.101234443997
"239",668.101134333739,762.007768872678,26046.9168867067,26000,239.500559508884
"240",671.430227440702,761.928626147777,26056.3595516933,26000,242.746801188014
"241",674.851064030439,761.865757682282,26060.4064081167,26000,245.27594306164
"242",678.217151061837,761.765990293778,26067.15116882,26000,247.848944455296
"243",681.579656693682,761.667895709471,26029.3805088767,26000,250.338899510735
"244",684.962296014611,761.567785445402,26059.0574559767,26000,252.062251987317
"245",688.288423751805,761.512517110237,26044.2189824233,26000,251.513544899953
"246",691.686546642739,761.40194644898,26049.6147909867,26000,249.600329407051
"247",695.087055401861,761.32857935063,26023.9847003133,26000,248.292417385993
"248",698.487212683982,761.265213522069,26063.1043123933,26000,245.79155893654
"249",701.85337113446,761.196159151717,26107.6197330433,26000,243.773788377348
"250",705.219191644517,761.113363998791,26053.6616474133,26000,242.496633575065
"251",708.563054250001,761.02926907752,26077.9427859433,26000,241.803314620426
"252",712.002403305523,760.985213952389,26108.9686851833,26000,241.751874212508
"253",715.457265283593,760.904638612592,26148.0882972667,26000,236.036493122767
"254",718.872064691969,760.840579380266,26102.2239244767,26000,225.978202292334
"255",722.275820764139,760.776440738603,26080.6406902233,26000,218.448330855059
"256",725.636668077776,760.724958426071,26056.3595516933,26000,222.713061833947
"257",729.064543819544,760.641074596963,26044.2189824233,26000,230.863757076751
"258",732.439868129797,760.570812072216,26003.7504182,26000,236.923867222942
"259",735.809736042816,760.520666262872,26021.2867960333,26000,241.831098783022
"260",739.178264457609,760.491912306463,26003.7504182033,26000,247.025164672906
"261",742.534807754094,760.429070621652,25957.8860454133,26000,242.304932764288
"262",745.929740084206,760.328950835596,25974.0734711033,26000,238.879634842767
"263",749.268599195694,760.29453879785,25913.3706247667,26000,237.435927732775
"264",752.599319874319,760.229342753732,25791.9649320967,26000,237.561076014565
"265",755.944115403395,760.187119470707,25787.9180756733,26000,237.717639705627
"266",759.296876286114,760.148967842384,25764.98588928,26000,236.67663068787
"267",762.564777424082,760.141236782,25715.07466007,26000,234.960391061366
"268",765.860082391571,760.064470470669,25624.6948666367,26000,233.000236273932
"269",769.180149389076,760.014284355147,25561.29411602,26000,231.816723960544
"270",772.276677882483,759.976060427152,25542.4087860467,26000,231.151100018243
"271",775.387594189315,759.923417350924,25557.2472595967,26000,230.635835552817
"272",778.440258250729,759.906406780671,25441.2373754867,26000,231.088499822274
"273",781.542182072131,759.905250227141,25473.6122268667,26000,232.473114653322
"274",784.686477964256,759.917622340949,25550.5024988933,26000,233.809314026937
"275",787.841499220311,759.891998228573,25543.75773819,26000,235.182373416344
"276",790.910359592004,759.857254853539,25596.36687168,26000,236.025717083654
"277",794.014411088163,759.883063723712,25704.2830429433,26000,236.178945457536
"278",797.089888098844,759.827589725284,25775.7775064067,26000,235.445870757297
"279",800.120936002924,759.784451018599,25839.1782570233,26000,233.92396373306
"280",803.160875656916,759.721697227892,25875.5999648233,26000,231.741979298651
"281",806.285258727717,759.687425664188,25916.06852905,26000,229.644313754264
"282",809.463265340375,759.635509952793,25992.9588010767,26000,228.072736420447
"283",812.610312974532,759.6089109291,25936.3028111633,26000,226.731166840039
"284",815.782274214494,759.599723813452,26025.3336524567,26000,225.604267937024
"285",818.845448426578,759.625490250362,26010.4951789067,26000,224.84435550696
"286",821.951647743027,759.489649852069,26038.82317386,26000,224.768656167363
"287",825.133741068574,759.468267708919,25988.9119446533,26000,224.598947302253
"288",828.258199997912,759.44393861411,26026.6826045933,26000,225.13575271593
"289",831.468380258144,759.397029782533,25953.8391889933,26000,225.378719107631
"290",834.592905725983,759.338257975009,25945.7454761467,26000,225.056579861382
"291",837.718349544751,759.260949125005,25988.91194465,26000,224.552888399931
"292",840.938908822092,759.21090423158,25980.81823181,26000,223.684576725887
"293",844.149242849587,759.18114676175,26068.50012096,26000,223.376555069546
"294",847.293648973085,759.135515124858,26001.05251392,26000,223.950455065504
"295",850.406882537438,759.081961413466,26077.9427859467,26000,224.988133141053
"296",853.578437891919,759.058396929085,26068.50012096,26000,225.656167938063
"297",856.80224376333,759.05365219854,26036.12526958,26000,226.497534281083
"298",859.927985639605,759.007980726933,26072.5469773833,26000,228.178883969408
"299",863.138162680131,758.978936142515,26111.6665894667,26000,229.167674851618
"300",866.349473200075,758.922223953556,26162.9267708167,26000,229.580716424624
"301",869.477957438691,758.910049656291,26050.96374313,26000,230.056484972876
"302",872.672761525192,758.823281803294,26091.4323073533,26000,230.536789077485
"303",875.792840112604,758.786628252538,26091.4323073533,26000,230.809998985898
"304",878.91782583673,758.718024977422,26184.51000507,26000,231.070065494679
"305",882.21596299024,758.68165252169,26177.7652443633,26000,231.468079657144
"306",885.347868120329,758.629425830789,26150.78620155,26000,231.459739360325
"307",888.570525732442,758.581391387814,26214.1869521667,26000,229.950772878361
"308",891.76329335088,758.514717476973,26152.13515369,26000,228.038832355076
"309",894.933172871073,758.525767463292,26084.68754665,26000,226.576874621228
"310",898.12840298388,758.476687517596,26071.19802524,26000,226.299538126445
"311",901.248377320942,758.439058356971,26152.1351536933,26000,225.954653166026
"312",904.443479587396,758.402001672934,26195.3016221967,26000,225.947519651917
"313",907.619524720847,758.341799802701,26189.9058136333,26000,226.7660443958
"314",910.804376879314,758.310161485306,26117.0623980267,26000,227.751583623225
"315",913.999515115114,758.294657546534,26119.76030231,26000,227.778797105347
"316",917.154501103534,758.262498254409,26107.6197330433,26000,226.654422217879
"317",920.309685734165,758.27727092699,26139.99458442,26000,225.403301969625
"318",923.523980139937,758.290926498086,26214.1869521633,26000,225.309799974389
"319",926.642336956912,758.288423592502,26184.5100050667,26000,226.16701289156
"320",929.883533726504,758.287465676647,26175.0673400833,26000,227.933259052027
"321",933.132417667755,758.229023152403,26127.8540151567,26000,230.345719355966
"322",936.234513565262,758.211165463298,26049.6147909867,26000,232.478542399927
"323",939.404353249637,758.171635132686,25986.21404037,26000,233.963887766001
"324",942.469059305601,758.133498315381,26095.4791637767,26000,234.623312773226
"325",945.706578740641,758.064675877438,26077.9427859433,26000,235.002026119859
"326",948.861227366335,758.04205119608,26065.8022166767,26000,235.936594921149
"327",952.084984251432,757.90101177077,26056.3595516933,26000,237.255542712606
"328",955.031775919641,757.863741384237,26110.3176373233,26000,238.722887611217
"329",958.41835850778,757.819167835777,26179.11419651,26000,239.964599730363
"330",961.543412760941,757.787100154459,26164.2757229567,26000,241.536853402473
"331",964.836054323457,757.731116302333,26187.20790935,26000,242.12877680319
"332",968.034236040259,757.659263285368,26169.67153152,26000,242.551445094525
"333",971.316115869195,757.611734936173,26274.8897985033,26000,243.072047026379
"334",974.568426053443,757.57605016457,26199.3484786167,26000,243.97325620705
"335",977.807944957398,757.524077538133,26172.3694358033,26000,244.066454775126
"336",980.919756793077,757.407547502245,26103.5728766167,26000,243.916257188659
"337",984.155404425026,757.287815603958,26083.3385945067,26000,243.970998806951
"338",987.336062461772,757.217807693716,26015.89098747,26000,243.957808628241
"339",990.650336267593,757.023371412833,26049.61479099,26000,244.593513449457
"340",993.911003414999,756.971849113932,25998.35460964,26000,245.112226378324
"341",997.14041039303,756.869510785342,25964.63080612,26000,246.762289271533
"342",1000.37117789706,756.780228950517,26018.58889175,26000,248.126084684315
"343",1003.57298427616,756.715747478863,26041.5210781467,26000,247.162922610797
"344",1006.80595988167,756.682893627103,25979.46927967,26000,244.879120526682
"345",1010.11221974627,756.607935957171,26019.93784389,26000,243.147221543166
"346",1013.39437815278,756.571020909334,26129.2029672933,26000,241.668857124866
"347",1016.59150701468,756.521115271218,26099.5260201967,26000,240.653353820125
"348",1019.82165519387,756.469054335789,26049.61479099,26000,239.976451884584
"349",1022.82877144758,756.414271328805,26113.0155416067,26000,239.056863486323
"350",1026.39656517136,756.378365519523,26084.68754665,26000,237.617814468415
"351",1029.53654186144,756.288375720578,26137.29668014,26000,235.382879520683
"352",1032.72509808697,756.22897429355,26103.5728766233,26000,233.272569761314
"353",1035.92307833117,756.179647255544,26072.5469773833,26000,230.009648169794
"354",1039.12644835875,756.083787737774,26162.9267708167,26000,228.084790766132
"355",1042.36688248969,755.981908267847,26131.90087158,26000,228.148676876786
"356",1045.59278294556,755.8879397176,26129.2029672967,26000,227.859663427757
"357",1048.55445710812,755.890803432425,26251.95761211,26000,226.270849577759
"362",1059.00792986398,781.493336231462,20660.55098849,26000,205.066341568298
"363",1057.53833837171,780.460610271402,24855.79214638,26000,203.549973294184
"364",1056.45483705835,779.001792919118,24420.0806049,26000,202.375266778356
"365",1055.28719210307,777.395359869039,24796.4382521867,26000,201.342987182219
"366",1054.98156480617,775.781915823586,26447.5556725233,26000,202.592507897805
"367",1054.6797996041,774.031529200952,26185.8589572067,26000,204.164320779903
"368",1054.51411315054,772.379300658505,26133.24982372,26000,206.332553433768
"369",1054.19863230326,770.720457248022,26149.43724941,26000,208.112365728993
"370",1054.27921677117,769.012825311125,26092.7812594967,26000,211.211255067258
"371",1054.66391113446,767.539035552432,26160.2288665333,26000,214.370272714366
"372",1054.7682274473,765.822327568767,26164.2757229567,26000,217.080390503394
"373",1055.64290923348,764.254559379529,26160.2288665367,26000,219.931637223054
"374",1056.594259529,762.617870702925,26126.5050630133,26000,222.239467118085
"375",1057.79103249548,761.124657865183,26088.73440307,26000,224.473994195177
"376",1059.24730165374,759.599046413507,26068.5001209633,26000,226.578818608809
"377",1061.17248520949,758.106468867757,25785.2201713933,26000,228.299399718954
"378",1063.12333900042,756.618151625652,25754.1942721533,26000,228.527484832775
"379",1064.33944060543,754.737161776259,25814.89711849,26000,229.066262544491
"380",1065.76938178226,753.183607519881,25786.5691235333,26000,230.535866024011
"381",1067.72886877018,751.796606290992,25744.75160717,26000,233.207629010805
"382",1068.99474041544,750.320246518639,25952.4902368533,26000,235.590400650664
"383",1070.0352550584,748.842969216757,26103.57287662,26000,237.884781574223
"384",1071.08135946131,747.351425191492,26173.71838794,26000,240.141630891765
"385",1072.19608975952,745.817736189314,26079.2917380867,26000,241.992870516688
"386",1072.88884491004,744.101003884433,26013.1930831867,26000,243.462402367401
"387",1074.04272242381,742.335429218321,26023.9847003133,26000,245.135845331529
"388",1075.48537017173,740.708804820211,25929.55805046,26000,247.461443821105
"389",1076.81385156499,739.011486574501,25712.37675579,26000,249.804182110101
"390",1078.16019229619,737.24708436123,25612.55429737,26000,252.261985558985
"391",1079.45528921102,735.509524291885,25522.1745039367,26000,255.016032449524
"392",1080.82438442502,733.799447874698,25210.56655941,26000,257.041900584217
"393",1081.98416783902,732.0036830078,25047.3433503767,26000,258.753535797799
"394",1083.12567149931,730.39955424056,24944.8229876767,26000,260.02149114635
"395",1084.40205876921,728.494810938822,24986.64050404,26000,260.874537581303
"396",1085.55418810028,726.674642566859,24944.8229876733,26000,260.859222077309
"397",1086.48940752043,724.838987147865,25093.20772316,26000,259.896341474809
"398",1087.596998311,723.201207627134,25205.1707508467,26000,257.960931533254
"403",1090.0106058672,722.157424454795,20972.1589330167,26000,253.718903377144
"404",1090.37263221824,720.756198334669,24065.30619187,26000,252.599982166265
"405",1090.65999324463,719.112253396516,23572.93866048,26000,251.402731785634
"406",1091.16326090203,717.499332629677,23593.1729425933,26000,249.810549597913
"407",1091.65175266231,716.001818085175,24259.5553001467,26000,248.382839869578
"408",1092.19653993908,714.273579654081,25059.4839196433,26000,247.152640987034
"409",1092.69367484275,712.626415807776,25135.0252395267,26000,246.16237389951
"410",1093.15008755297,710.996310580113,25155.2595216367,26000,245.546232065014
