"Sample","Easting","Northing","AppliedRate","ControlRate","Yield"
"218",201.953792997049,8.53603090347831,24959.66146122,26000,119.430508507458
"219",204.221479987889,8.58721588577995,25130.9783831033,26000,120.551968286002
"220",206.322962596689,8.36498583522886,25187.6343730167,26000,122.420823209056
"221",208.765527825947,8.38662720346118,24730.33959729,26000,123.251594825401
"222",211.069533100142,8.30101139618905,25070.27553677,26000,124.21086706193
"223",213.361161319407,8.20871888671736,24849.0473856733,26000,125.451178013239
"224",215.701692721775,8.26631398335016,24627.8192345867,26000,126.314683472978
"225",218.002874935983,8.20629317439622,24757.3186401033,26000,127.771105657752
"226",220.268774903604,8.18612630735679,24723.59483658,26000,129.542939040165
"227",222.51382760018,8.00819534753669,24733.0375015667,26000,132.787371122956
"228",224.775650860808,8.0819742425311,24834.20891213,26000,136.658435012641
"229",227.018664522578,8.10998769409198,24834.20891213,26000,143.302850839426
"230",229.27959801485,7.89548976341864,24786.9955872,26500,151.88535109375
"231",231.574043613377,7.84154724664821,23058.9878948367,26500,160.333090059257
"232",233.641560058525,7.9414833072265,23259.9817638133,26500,167.380396569174
"233",236.160797951085,7.9284874032088,23827.89061509,26500,176.872667719025
"234",238.456982496425,7.93783638518683,23813.05214154,26500,185.573890363
"235",240.766628574179,7.95817089773191,23904.7808871167,27000,193.788295135713
"236",243.137609852001,7.89229155676773,24393.1015620867,27000,201.214598952623
"237",245.527617247564,8.02443577283862,24792.3913957633,27000,206.83122975019
"238",247.847655233472,7.90496666278863,24969.1041262067,27000,210.950553575283
"239",250.081896033074,7.8992478085217,24970.45307835,26500,214.971008817059
"240",250.642022732256,7.8619033957884,28841.9457224433,26500,215.998065249279
"241",248.491469917268,16.5802127918014,25997.0056575,26000,224.750020574549
"242",250.165009616297,16.6027702299625,25997.0056575,26000,228.499705243086
"243",250.705550382972,15.0744468226896,25997.0056575,26000,226.632367362869
"244",250.918659336035,12.0603490496955,26640.4558286614,26000,221.540862093359
"245",251.253630162182,11.2721344277406,26747.697523855,26000,221.010977033636
"246",251.464108696804,8.22005383753131,26997.9281459733,26500,217.901179297559
"247",251.922153273473,8.18155533346633,26997.9281459733,26500,218.749778249542
"248",254.216503531396,8.13097445593131,23112.94598047,26500,222.753049561708
"249",256.488580763601,8.08366734577608,26258.7023728133,26500,226.706363244822
"250",258.737472434675,8.06029592991869,26224.9785692933,26500,230.636537188315
"251",260.989138665088,8.05638613165545,27211.0625842167,26500,234.201734285578
"252",263.037256490244,8.05811613842413,25682.69980869,26000,236.715536700558
"253",265.392202618153,8.02367667154392,28135.0948006667,26000,239.055181753742
"254",268.391064015904,8.0273267890238,26156.1820101133,26000,241.675884354641
"255",271.202143670733,7.94952087645972,24849.0473856767,26000,243.143879790544
"256",274.083706299863,7.93136719410405,24804.5319650267,26000,245.102474957084
"257",277.118565360674,7.89194204066548,25008.2237382933,26000,247.408787143869
"258",279.788357640707,7.82895382274162,24966.4062219267,26000,249.580502653819
"259",283.132435283554,7.80421471919251,25129.62943096,26000,252.513906468411
"260",286.193200849646,7.73465759705184,25353.55548634,26000,255.04136489927
"261",289.243606932819,7.72346917763865,25337.3680606433,26000,258.185907908118
"262",292.311614599739,7.72899881973209,25407.51357197,26000,261.271109178841
"263",295.378536617387,7.71305362654825,25201.1238944233,26000,263.83778254717
"264",298.455843550315,7.66459098408829,25381.8834812933,26000,265.356318285012
"265",301.528082874592,7.69603140109069,25705.6319950833,26000,265.627823825959
"266",304.616712209559,7.69269548251682,25825.6887356133,26000,264.469256217168
"267",307.432004405679,7.67343628234906,25855.3656827133,26000,262.280664670907
"268",310.724728140516,7.64240496969096,25936.3028111633,26000,259.509764083376
"269",313.794306977307,7.62008854251981,25960.5839496967,26000,257.141382499332
"270",316.834492267995,7.58167586592014,25960.5839496967,26000,255.245168086747
"271",319.895665243933,7.55135753084843,26069.8490731,26000,254.046750973582
"272",322.917211518371,7.55455546957579,26073.8959295233,26000,253.550473648237
"273",325.90409372799,7.53266189727733,26114.36449375,26000,253.130060099271
"274",328.999552746637,7.51993669347963,26081.9896423667,26000,252.804223372795
"275",332.011695060666,7.51343424059072,26123.8071587333,26000,252.585450578307
"276",335.024727201403,7.48712718945455,26164.2757229567,26000,252.436297736792
"277",338.002156683436,7.48089380724472,26137.29668014,26000,252.291144689715
"278",340.986991802408,7.46933351857616,26180.4631486467,26000,252.150837529583
"279",343.9899947387,7.4690043489503,26175.0673400833,26000,252.095250823847
"280",346.990818763774,7.45632073930281,26150.7862015467,26000,251.548464641234
"281",349.97560064606,7.45323637816432,26104.9218287633,26000,250.891228246456
"282",353.011424488551,7.43233801852783,26131.9008715767,26000,250.145381099908
"283",356.062401041397,7.39717376735361,26100.87497234,26000,249.396268639999
"284",359.099718987048,7.39308457973305,26113.0155416033,26000,248.610176115746
