"Sample","Easting","Northing","AppliedRate","ControlRate","Yield"
"242",717.490354892941,40.052758303139,24475.3876426767,25333,210.116729002381
"243",715.144804027704,42.2824054850535,24734.38645371,25333,210.426794435877
"244",714.006550302118,44.4753738989099,26691.7160100133,26000,211.869344896017
"245",715.252565243024,46.8007245272863,26019.93784389,26000,213.715115201101
"246",716.051955688538,49.0683401565988,26017.2399396067,26000,216.52557605362
"247",715.611949957305,51.3210067072701,26003.7504182033,26000,217.775470119083
"248",715.454242653275,53.6191652082022,25999.70356178,26000,219.46975901157
"249",713.947590874074,55.6861314675205,26029.3805088733,26000,219.85536347619
"250",713.228234368742,57.8413297515883,26256.0044685333,26000,222.666208658593
"251",713.800040986537,60.1537487557879,26158.8799143967,26000,224.68212435062
"252",712.688493672186,62.3423818529241,26059.0574559733,26000,225.711633157819
"253",712.360557522108,64.5613087886171,26044.2189824267,26000,227.132618704285
"254",714.194716272087,66.8749505561407,25997.0056574967,26000,231.466230842325
"255",715.537655547849,69.10337454412,26096.8281159167,26000,234.553395782742
"256",715.679693266225,71.3550900572615,26115.7134458867,26000,235.60550955864
"257",715.233069172333,73.6256338920748,26133.24982372,26000,236.68542654112
"258",714.780402901881,75.8943207795532,26123.8071587333,26000,237.200168973809
"259",714.544953411366,78.1193433966977,26139.9945844233,26000,237.33914367472
"260",714.059092703753,79.810091627788,26050.96374313,26000,236.10982109728
"262",711.042338700546,80.0883023460868,25997.0056575,26000,236.962698006
