"","Group.1","X","Y","VRYIELDVOL","SWATHWIDTH","DISTANCE","Heading","WetMass","Moisture","Swaths"
"67","2013-10-01T01:55:04.000Z",-97.5990489096301,44.0883333373814,58.27587179,35,5.45290249,74.39405487,3497.12502914,4,1
"68","2013-10-01T01:55:05.000Z",-97.599030275628,44.0883381503768,63.16072117,35,5.19043529,72.32405487,3790.26399928,4,1
"69","2013-10-01T01:55:06.003Z",-97.5990131576253,44.0883431033719,84.25455363,35,4.8623513,70.06405487,5056.101252,4,1
"70","2013-10-01T01:55:06.997Z",-97.5989973036212,44.0883487053651,88.03656414,35,4.63269251,66.89405487,5283.059051,4,1
"71","2013-10-01T01:55:08.000Z",-97.5989812956193,44.0883542103624,88.00548971,35,4.66550091,65.60405487,5281.19428028,4,1
"72","2013-10-01T01:55:09.003Z",-97.5989653596177,44.0883601043601,83.30361834,35,4.69830931,64.46405487,4999.03578916,4,1
"73","2013-10-01T01:55:09.996Z",-97.5989500076135,44.0883665573546,77.91131885,35,4.66550091,61.80405487,4675.44482497,4,1
"74","2013-10-01T01:55:11.000Z",-97.5989355706101,44.0883731853506,75.26561646,35,4.50145892,59.80405487,4516.67668028,4,1
"75","2013-10-01T01:55:12.000Z",-97.5989234676049,44.088379741345,78.64735862,35,3.97652453,56.91405487,4719.61444535,4,1
"76","2013-10-01T01:55:13.000Z",-97.5989118406008,44.088386194341,80.14240997,35,3.84529094,54.80405487,4809.33221897,4,1
"77","2013-10-01T01:55:13.997Z",-97.5988987425986,44.088393443339,76.42554475,35,4.33741692,53.69405487,4586.28377722,4,1
"78","2013-10-01T01:55:15.003Z",-97.5988847065951,44.088401895336,70.44180289,35,4.79673451,52.03405487,4227.20045878,4,1
"79","2013-10-01T01:55:16.000Z",-97.5988705345919,44.0884109043332,71.89135138,35,4.9607765,50.46405487,4314.18761453,4,1
"80","2013-10-01T01:55:17.004Z",-97.5988558625895,44.0884202093314,69.23328496,35,5.1248185,49.42405487,4154.6775059,4,1
"81","2013-10-01T01:55:18.009Z",-97.5988424055826,44.0884303283263,64.90295382,35,5.1248185,46.36405487,4245.69492549,20.19,1
"82","2013-10-01T01:55:19.001Z",-97.5988295175761,44.088440924322,60.56517759,35,5.1248185,43.61405487,3961.93473501,20.19,1
"83","2013-10-01T01:55:20.003Z",-97.59881757057,44.0884515793183,68.37254265,35,4.9935849,41.18405487,4472.66172444,20.19,1
"84","2013-10-01T01:55:21.006Z",-97.5988058695657,44.0884624963158,60.49943277,35,5.0263933,39.47405487,3957.63396875,20.19,1
"85","2013-10-01T01:55:21.998Z",-97.5987938615659,44.0884731613159,67.70057663,35,4.9935849,39.57405487,4428.70436105,20.19,1
"86","2013-10-01T01:55:23.001Z",-97.5987815725678,44.088483521317,63.07524271,35,4.9607765,40.29405487,4126.13328261,20.19,1
"87","2013-10-01T01:55:23.999Z",-97.5987695645672,44.0884939973167,68.40197233,35,4.9607765,40.07405487,4474.58689763,20.19,1
"88","2013-10-01T01:55:24.997Z",-97.5987573575675,44.0885046533168,55.57603066,35,5.0263933,40.16405487,3635.56444578,20.19,1
"89","2013-10-01T01:55:25.997Z",-97.5987448755675,44.0885154903168,52.38069413,35,5.1248185,40.19405487,3426.5381492,20.19,1
"90","2013-10-01T01:55:27.002Z",-97.5987319405699,44.0885261223182,45.62288065,35,5.1576269,41.11405487,2984.4686792,20.19,1
"91","2013-10-01T01:55:28.000Z",-97.5987182845738,44.0885365973205,43.73112619,35,5.25605209,42.67405487,2860.7175732,20.19,1
"92","2013-10-01T01:55:29.002Z",-97.5987029835809,44.0885466223251,41.99858664,35,5.45290249,45.62405487,2747.38167757,20.19,1
"93","2013-10-01T01:55:30.009Z",-97.5986874415855,44.0885564813284,41.53706371,35,5.45290249,47.61405487,2717.19067012,20.19,1
"94","2013-10-01T01:55:30.998Z",-97.5986709885921,44.0885654963335,45.58041063,35,5.42009409,50.61405487,2981.6904578,20.19,1
"95","2013-10-01T01:55:31.999Z",-97.5986533336012,44.0885734503414,49.75916935,35,5.48571088,54.99405487,2986.03918241,12.5,1
"96","2013-10-01T01:55:33.004Z",-97.5986355196067,44.0885807303471,51.77159368,35,5.38728569,57.95405487,3106.80442011,12.5,1
"97","2013-10-01T01:55:33.995Z",-97.5986169606134,44.0885872383546,48.16826335,35,5.42009409,61.77405487,2890.56918744,12.5,1
"98","2013-10-01T01:55:34.997Z",-97.5985981846169,44.0885934323592,44.96266964,35,5.42009409,64.02405487,2698.20206113,12.5,1
"99","2013-10-01T01:55:35.999Z",-97.5985795606197,44.0885991103631,35.31227339,35,5.32166889,65.89405487,2119.08344398,12.5,1
"100","2013-10-01T01:55:36.999Z",-97.5985603706226,44.0886043743675,26.90425442,35,5.38728569,67.99405487,1614.51967406,12.5,1
"101","2013-10-01T01:55:38.001Z",-97.5985407486254,44.0886089353722,18.98048906,35,5.42009409,70.14405487,1139.01587947,12.5,1
"102","2013-10-01T01:55:39.003Z",-97.5985212296261,44.0886137553734,16.196684,35,5.42009409,70.73405487,971.96021714,12.5,1
"103","2013-10-01T01:55:40.004Z",-97.598501261627,44.0886184073751,18.55911059,35,5.51851928,71.50405487,1113.72903018,12.5,1
"104","2013-10-01T01:55:41.000Z",-97.5984811886279,44.088622838377,19.80190818,35,5.51851928,72.34405487,1188.30909917,12.5,1
"105","2013-10-01T01:55:42.002Z",-97.598461121629,44.0886269143791,23.67102863,35,5.48571088,73.32405487,1420.49435143,12.5,1
"106","2013-10-01T01:55:42.995Z",-97.5984408376296,44.0886310583804,19.43778819,35,5.55132768,73.89405487,1166.45832117,12.5,1
"107","2013-10-01T01:55:43.999Z",-97.5984197866306,44.0886349873828,14.79991114,35,5.71536968,74.98405487,888.14011854,12.5,1
