"","Group.1","X","Y","VRYIELDVOL","SWATHWIDTH","DISTANCE","Heading","WetMass","Moisture","Swaths"
"55","2016-10-09T22:52:51.009Z",-97.6003340844162,44.0912301019362,68.15343247,35,6.50649284,359.25028198,3816.41601387,12.5,1
"56","2016-10-09T22:52:52.009Z",-97.6003336804189,44.0912477159362,59.71866036,35,6.40806764,0.09374999,3344.09058324,13.82,1
"57","2016-10-09T22:52:53.013Z",-97.6003338774181,44.0912646489362,45.12546944,35,6.17840885,359.83590698,2526.90962106,13.82,1
"58","2016-10-09T22:52:54.013Z",-97.6003348494149,44.0912810279362,33.50387711,35,5.98155845,358.85590698,1876.13049734,13.82,1
"59","2016-10-09T22:52:55.015Z",-97.6003348314171,44.0912970599362,24.03742956,35,5.85032486,359.53590698,1346.0339091,13.82,1
"60","2016-10-09T22:52:56.014Z",-97.6003333534232,44.0913124459363,11.68162135,35,5.62066606,1.40624988,654.14059389,13.82,1
"61","2016-10-09T22:52:57.009Z",-97.6003336064201,44.0913242819363,6.48264134,35,4.30833011,0.45624988,363.01115456,13.82,1
"62","2016-10-09T22:52:58.015Z",-97.6003342294176,44.0913326299362,4.32115528,35,3.06161095,359.67965698,241.9735235,13.82,1
"63","2016-10-09T22:52:59.000Z",-97.6003341812513,44.0913347784248,0,35,1.02459245,359.58590698,0,13.82,1
"64","2016-10-09T22:52:59.994Z",-97.6003340722513,44.0913345184247,0,35,0.23719088,359.58590698,0,13.82,1
"65","2016-10-09T22:53:00.996Z",-97.6003911869831,44.0913311842515,0,5,1.41829324,359.78590698,0,13.82,1
"66","2016-10-09T22:53:01.998Z",-97.6003908300791,44.0913200913554,0,5,4.14139035,0.09374999,0,14.14,1
"67","2016-10-09T22:53:09.003Z",-97.6003925073596,44.0912259688768,0,5,1.91041923,334.10621948,0,14.14,1
"68","2016-10-09T22:53:09.996Z",-97.6004007523966,44.0912293822167,0,5,4.17419875,327.19621948,0,14.14,1
"69","2016-10-09T22:53:10.998Z",-97.6004062310501,44.0912377265106,173.91779942,10,5.8474271,317.85621948,9738.94711941,14.14,1
"70","2016-10-30T04:50:18.000Z",-97.6003078007974,44.0883169721941,0,30,4.7639156,88.71092987,0,14.2,1
"71","2016-10-30T04:50:19.006Z",-97.6002930597975,44.0883173621928,0,30,3.87808882,88.16092987,0,14.2,1
"72","2016-10-30T04:50:20.001Z",-97.6002795947975,44.0883177241929,0,30,3.55000483,88.20092987,0,14.2,1
"73","2016-10-30T04:50:21.000Z",-97.6002709329085,44.0883176808888,0,30,2.28101125,88.32811737,0,14.2,1
"74","2016-10-30T04:50:21.994Z",-97.6002677669085,44.0883176968892,0,30,0.83744169,88.48811737,0,14.2,1
"75","2016-10-30T04:50:22.997Z",-97.6002644809085,44.0883177488895,0,30,0.87025009,88.61811737,0,14.2,1
"76","2016-10-30T04:50:24.001Z",-97.6002585119085,44.0883178888895,66.72599968,30,1.55922647,88.59811737,3736.48346846,14.2,1
"77","2016-10-30T04:50:24.997Z",-97.6002503059085,44.0883177188907,47.86431647,30,2.14977765,89.13811737,2680.27797382,14.2,1
"78","2016-10-30T04:50:26.000Z",-97.6002384259084,44.0883178998908,28.81952975,30,3.13402962,89.20811737,1613.819156,14.2,1
"79","2016-10-30T04:50:26.994Z",-97.6002213319084,44.088317817892,71.34224579,30,4.47917398,89.68811737,3994.98131564,14.2,1
"80","2016-10-30T04:50:27.995Z",-97.6002029759083,44.0883177078929,108.21235893,30,4.80725797,90.05811737,6059.61232746,14.2,1
"81","2016-10-30T04:50:28.997Z",-97.6001836129083,44.0883175818931,136.34449526,30,5.10253356,90.14811737,7634.93922885,14.2,1
