"","Group.1","X","Y","AppliedRate","SWATHWIDTH","DISTANCE","Heading","ControlRate","TargetRate","Elevation","Variety"
"1622","2018-05-20T14:09:55.850Z",-97.5926504312516,44.0908901857363,26104.9218287633,2.5,7.65218084,183.27749587,25999.95644395,25997.0056575,1538.2373944,"5299 VT2P"
"1623","2018-05-20T14:09:56.850Z",-97.5926513118629,44.0908271982357,26091.4323073533,2.5,7.78341444,359.59994507,25999.95644395,25997.0056575,1538.10287996,"5299 VT2P"
"1624","2018-05-20T14:09:57.850Z",-97.5926533112427,44.090806043367,26119.7603023067,2.5,7.75060604,0.29998776,25999.95644395,25997.0056575,1538.04710568,"5299 VT2P"
"1625","2018-05-20T14:09:58.850Z",-97.5926540101864,44.0907850131187,26129.2029672967,2.5,7.68498924,0.49998776,25999.95644395,25997.0056575,1538.1389692,"5299 VT2P"
"1626","2018-05-20T14:09:59.850Z",-97.5926512293488,44.0907639806351,26094.1302116333,2.5,7.68498924,359.69995117,25999.95644395,25997.0056575,1538.1717776,"5299 VT2P"
"1627","2018-05-20T14:10:00.850Z",-97.5926514833127,44.0907425956248,26169.67153152,2.5,7.81622283,359.89995117,25999.95644395,25997.0056575,1538.0897566,"5299 VT2P"
"1628","2018-05-20T14:10:01.850Z",-97.5926530052411,44.0907215813666,26162.9267708133,2.5,7.68498924,0.29998776,25999.95644395,25997.0056575,1538.122565,"5299 VT2P"
"1629","2018-05-20T14:10:02.850Z",-97.5927933443996,44.0908848612144,26118.41135017,2.5,70.93958241,93.16998776,25999.95644395,25997.0056575,1538.08647576,"5299 VT2P"
"1630","2018-05-20T14:10:03.859Z",-97.5927555013008,44.0907879996535,26148.0882972667,2.5,33.734858,46.76998776,25999.95644395,25997.0056575,1538.1061608,"5299 VT2P"
"1631","2018-05-20T14:10:04.850Z",-97.5927779767279,44.0907916760646,26150.78620155,2.5,4.73223333,63.86998776,25999.95644395,25997.0056575,1538.122565,"5299 VT2P"
"1632","2018-05-20T14:10:05.850Z",-97.5927910517378,44.0908046434231,26185.85895721,2.5,3.84640656,83.03998776,25999.95644395,25997.0056575,1538.17505844,"5299 VT2P"
"1633","2018-05-20T14:10:06.850Z",-97.5927889650701,44.0908174900617,26127.8540151567,2.5,2.5996874,103.14998776,25999.95644395,25997.0056575,1538.21442852,"5299 VT2P"
"1634","2018-05-20T14:10:07.050Z",-97.5928128660564,44.0907614042654,26098.17706806,2.5,0.72960866,107.14998776,25999.95644395,25997.0056575,1538.07663324,"5299 VT2P"
"1635","2018-05-20T14:10:07.850Z",-97.5928165092174,44.0907748390389,25592.32001526,2.5,3.55113097,121.92998776,25999.95644395,25997.0056575,1538.1061608,"5299 VT2P"
"1636","2018-05-20T14:10:08.250Z",-97.5928207535516,44.0907745749316,25592.32001526,2.5,2.07475302,128.42998776,25999.95644395,25997.0056575,1538.16849676,"5299 VT2P"
"1637","2018-05-20T14:10:08.850Z",-97.5928164358388,44.090780266801,25487.10174828,2.5,3.38708898,137.17998776,25999.95644395,25997.0056575,1538.07007156,"5299 VT2P"
"1638","2018-05-20T14:10:09.850Z",-97.5928120258073,44.0907797820775,13852.38953388,2.5,6.83197087,149.15998776,25999.95644395,25997.0056575,1538.0897566,"5299 VT2P"
"1639","2018-05-20T14:10:12.050Z",-97.5927851464195,44.0907632987353,25997.0056575,2.5,1.38577664,165.19998776,25999.95644395,25997.0056575,1537.81088521,"5299 VT2P"
"1640","2018-05-20T14:10:12.850Z",-97.5927774513529,44.0907521952102,25997.0056575,2.5,6.24141968,168.98998776,25999.95644395,25997.0056575,1537.68949414,"5299 VT2P"
"1641","2018-05-20T14:10:13.050Z",-97.5927665424506,44.0907502985271,25997.0056575,2.5,1.51701024,169.72998776,25999.95644395,25997.0056575,1537.74854925,"5299 VT2P"
"1642","2018-05-20T14:10:13.251Z",-97.5927553215311,44.090748247377,25997.0056575,2.5,1.54981863,170.51998776,25999.95644395,25997.0056575,1537.68293246,"5299 VT2P"
"1643","2018-05-20T14:10:13.450Z",-97.5927347626531,44.0907468017555,25997.0056575,2.5,1.54981863,171.23998776,25999.95644395,25997.0056575,1537.67637078,"5299 VT2P"
"1644","2018-05-20T14:10:13.650Z",-97.5927051569054,44.0907457139837,15608.725221195,2.5,1.54981863,171.78998776,25999.95644395,25997.0056575,1537.6205965,"5299 VT2P"
"1645","2018-05-20T14:10:13.850Z",-97.5926753845285,44.0907441292958,18441.8926129145,2.5,1.58262703,172.34998776,25999.95644395,25997.0056575,1537.65996658,"5299 VT2P"
"1646","2018-05-20T14:10:14.050Z",-97.5926647157211,44.090740634237,19071.48536663,2.5,1.58262703,172.86998776,25999.95644395,25997.0056575,1537.51889046,"5299 VT2P"
"1647","2018-05-20T14:10:14.850Z",-97.5926599932216,44.090723905775,28059.55348078,2.5,6.20861129,174.83998776,25999.95644395,25997.0056575,1537.4401503,"5299 VT2P"
"1648","2018-05-20T14:10:15.850Z",-97.5926653682959,44.0907022003531,26491.4579331064,2.5,7.84903123,176.35998776,25999.95644395,25997.0056575,1537.37453351,"5299 VT2P"
"1649","2018-05-20T14:10:16.050Z",-97.5926741216118,44.0906978575588,26477.772200478,2.5,1.51701024,176.67998776,25999.95644395,25997.0056575,1537.23017655,"5299 VT2P"
"1650","2018-05-20T14:10:16.250Z",-97.5926826622432,44.0906934175324,26461.0451939322,2.5,1.58262703,176.96998776,25999.95644395,25997.0056575,1537.32204007,"5299 VT2P"
"1651","2018-05-20T14:10:16.650Z",-97.5926914261823,44.0906845749719,26233.746758205,2.5,3.19023858,177.29998776,25999.95644395,25997.0056575,1537.21705319,"5299 VT2P"
"1652","2018-05-20T14:10:16.850Z",-97.5926906935135,44.0906805992985,26233.746758205,2.5,1.51701024,177.53998776,25999.95644395,25997.0056575,1537.11862799,"5299 VT2P"
"1653","2018-05-20T14:10:17.050Z",-97.5926999252734,44.0906761837985,26254.27010149,2.5,1.58262703,177.63998776,25999.95644395,25997.0056575,1537.14487471,"5299 VT2P"
"1654","2018-05-20T14:10:17.451Z",-97.5927085859023,44.090667737293,26281.6345592033,2.5,3.12462178,178.01998776,25999.95644395,25997.0056575,1536.9873944,"5299 VT2P"
"1655","2018-05-20T14:10:17.851Z",-97.592717194276,44.0906591992935,25178.731288886,2.5,3.19023858,178.40998776,25999.95644395,25997.0056575,1536.89553088,"5299 VT2P"
"1656","2018-05-20T14:10:18.650Z",-97.5927257418217,44.0906423939741,24544.18420186,2.5,6.20861129,178.71998776,25999.95644395,25997.0056575,1536.94474348,"5299 VT2P"
"1657","2018-05-20T14:10:18.850Z",-97.5927251427987,44.0906382101969,24544.18420186,2.5,1.58262703,178.90998776,25999.95644395,25997.0056575,1536.71180385,"5299 VT2P"
"1658","2018-05-20T14:10:19.250Z",-97.5927345705682,44.0906298918245,24544.18420186,2.5,3.09181339,179.04998776,25999.95644395,25997.0056575,1536.73148889,"5299 VT2P"
"1659","2018-05-20T14:10:19.851Z",-97.5927432105646,44.0906172720473,25086.46296246,2.5,4.76504173,179.36998776,25999.95644395,25997.0056575,1536.44605582,"5299 VT2P"
"1660","2018-05-20T14:10:20.850Z",-97.5927521916615,44.0905959037293,25503.28917396,2.5,7.84903123,179.42998776,25999.95644395,25997.0056575,1536.30826054,"5299 VT2P"
"1661","2018-05-20T14:10:23.250Z",-97.5925414657818,44.0905422684517,25997.0056575,2.5,3.15743018,179.77998776,25999.95644395,25997.0056575,1535.7373944,"5299 VT2P"
"1662","2018-05-20T14:10:23.450Z",-97.5925515268905,44.0905382055938,25997.0056575,2.5,1.58262703,179.61998776,25999.95644395,25997.0056575,1535.74723692,"5299 VT2P"
"1663","2018-05-20T14:10:23.851Z",-97.5925509067088,44.0905296185255,17292.21749292,2.5,3.09181339,179.67998776,25999.95644395,25997.0056575,1535.57663324,"5299 VT2P"
"1664","2018-05-20T14:10:24.850Z",-97.5925512180819,44.0905079666633,21363.35505385,2.5,8.01307323,179.42998776,25999.95644395,25997.0056575,1535.11731566,"5299 VT2P"
"1665","2018-05-20T14:12:04.850Z",-97.5925450522191,44.0908591604467,25997.0056575,2.5,5.7164853,179.77998776,25999.95644395,25997.0056575,1538.19474348,"5299 VT2P"
"1666","2018-05-20T14:12:05.850Z",-97.5925450658656,44.0908434418785,26243.86389926,2.5,5.7492937,179.75998776,25999.95644395,25997.0056575,1538.11928416,"5299 VT2P"
"1667","2018-05-20T14:12:06.850Z",-97.5925451496591,44.0908279373702,25940.34966758,2.5,5.6836769,179.68998776,25999.95644395,25997.0056575,1538.06350988,"5299 VT2P"
"1668","2018-05-20T14:12:07.850Z",-97.5925444548156,44.0908118119087,26709.25238784,2.5,5.7492937,179.93998776,25999.95644395,25997.0056575,1537.91259125,"5299 VT2P"
"1669","2018-05-20T14:12:10.251Z",-97.5925443009934,44.0907715488797,25997.0056575,2.5,2.5996874,179.75998776,25999.95644395,25997.0056575,1537.74198757,"5299 VT2P"
"1670","2018-05-20T14:12:10.850Z",-97.5925444219924,44.0907608784181,17259.84264154,2.5,3.94483176,179.63998776,25999.95644395,25997.0056575,1537.65012406,"5299 VT2P"
"1671","2018-05-20T14:12:11.850Z",-97.5925441467326,44.0907428528327,25997.0056575,2.5,6.56950367,179.61998776,25999.95644395,25997.0056575,1537.56810306,"5299 VT2P"
"1672","2018-05-20T14:12:12.850Z",-97.5925438843598,44.0907255650016,25997.0056575,2.5,6.27422808,179.65998776,25999.95644395,25997.0056575,1537.45983534,"5299 VT2P"
"1673","2018-05-20T14:13:38.450Z",-97.5926067523265,44.0905213884585,25997.0056575,2.5,3.61674777,179.81998776,25999.95644395,25997.0056575,1535.27151513,"5299 VT2P"
"1674","2018-05-20T14:13:38.651Z",-97.5926445465372,44.0905187518516,25997.0056575,2.5,1.09050105,179.88998776,25999.95644395,25997.0056575,1535.19277498,"5299 VT2P"
"1675","2018-05-20T14:13:38.850Z",-97.5926446664412,44.0905157267399,25997.0056575,2.5,1.09050105,179.90998776,25999.95644395,25997.0056575,1535.13043902,"5299 VT2P"
"1676","2018-05-20T14:13:39.850Z",-97.5926429441496,44.0904970159836,24743.8291186967,2.5,6.86477926,180.17998776,25999.95644395,25997.0056575,1534.9237461,"5299 VT2P"
"1677","2018-05-20T14:13:40.850Z",-97.5926432601632,44.0904798675158,25197.0770380033,2.5,6.27422808,179.75998776,25999.95644395,25997.0056575,1534.76954663,"5299 VT2P"
"1678","2018-05-20T14:13:41.850Z",-97.5926420686268,44.0904624956882,26531.1907052533,2.5,6.33984488,180.07998776,25999.95644395,25997.0056575,1534.79251251,"5299 VT2P"
"1679","2018-05-20T14:13:42.850Z",-97.5926415592493,44.0904450595092,26818.51751124,2.5,6.37265328,179.94998776,25999.95644395,25997.0056575,1534.9401503,"5299 VT2P"
"1680","2018-05-20T14:13:43.850Z",-97.5926413394385,44.0904270968081,26485.3263324667,2.5,6.53669528,180.32998776,25999.95644395,25997.0056575,1535.02545214,"5299 VT2P"
"1681","2018-05-20T14:13:44.850Z",-97.5926410118713,44.090408994275,26736.2314306567,2.5,6.60231207,180.87998776,25999.95644395,25997.0056575,1535.0549797,"5299 VT2P"
"1682","2018-05-20T14:13:45.850Z",-97.5926412155679,44.0903904494285,25758.2411285733,2.5,6.76635407,181.38998776,25999.95644395,25997.0056575,1535.14356238,"5299 VT2P"
"1683","2018-05-20T14:13:46.850Z",-97.5926417983476,44.0903712526685,26180.46314865,2.5,7.02882126,181.43998776,25999.95644395,25997.0056575,1535.00248626,"5299 VT2P"
"1684","2018-05-20T14:13:47.851Z",-97.5926425855252,44.0903526742779,25882.3447255333,2.5,6.79916247,181.39998776,25999.95644395,25997.0056575,1535.14356238,"5299 VT2P"
"1685","2018-05-20T14:13:48.850Z",-97.5926435550581,44.0903337897425,25916.06852905,2.5,6.89758766,180.83998776,25999.95644395,25997.0056575,1535.05826054,"5299 VT2P"
"1686","2018-05-20T14:13:49.851Z",-97.5926446954872,44.0903154024841,25802.7565492233,2.5,6.73354567,180.10998776,25999.95644395,25997.0056575,1535.04841802,"5299 VT2P"
"1687","2018-05-20T14:13:50.850Z",-97.592644923263,44.090296674609,25760.9390328567,2.5,6.83197087,179.73998776,25999.95644395,25997.0056575,1535.05169886,"5299 VT2P"
"1688","2018-05-20T14:13:51.851Z",-97.5926452763936,44.0902783380043,25852.6677784333,2.5,6.70073727,179.29998776,25999.95644395,25997.0056575,1535.20917917,"5299 VT2P"
"1689","2018-05-20T14:13:52.850Z",-97.5926448732196,44.0902622802142,26029.3805088767,2.5,5.8805273,179.12998776,25999.95644395,25997.0056575,1535.27479597,"5299 VT2P"
"1690","2018-05-20T14:13:53.850Z",-97.5926453244351,44.0902535761893,26029.3805088767,2.5,3.22304698,178.87998776,25999.95644395,25997.0056575,1535.26167261,"5299 VT2P"
"1691","2018-05-20T14:14:56.651Z",-97.5929512094766,44.0901905664854,25997.0056575,2.5,5.35559291,356.79998776,25999.95644395,25997.0056575,1537.27938915,"5299 VT2P"
"1692","2018-05-20T14:14:56.850Z",-97.5929042490416,44.0901954296586,25997.0056575,2.5,1.28735144,356.93998776,25999.95644395,25997.0056575,1537.29579335,"5299 VT2P"
"1693","2018-05-20T14:14:57.051Z",-97.5928855887033,44.0901987324283,25997.0056575,2.5,1.02488425,357.03998776,25999.95644395,25997.0056575,1537.33188259,"5299 VT2P"
"1694","2018-05-20T14:14:57.251Z",-97.5928761236411,44.0902020498888,25997.0056575,2.5,1.12330945,357.08998776,25999.95644395,25997.0056575,1537.33516343,"5299 VT2P"
"1695","2018-05-20T14:14:57.450Z",-97.5928667753798,44.0902069274639,25997.0056575,2.5,1.68105223,357.21998776,25999.95644395,25997.0056575,1537.36141015,"5299 VT2P"
"1696","2018-05-20T14:14:57.850Z",-97.5928672304478,44.0902141190018,25047.3433503733,2.5,2.6324958,357.44998776,25999.95644395,25997.0056575,1537.28266999,"5299 VT2P"
"1697","2018-05-20T14:14:58.851Z",-97.5928690465397,44.0902320927714,28087.8814757367,2.5,6.56950367,358.30998776,25999.95644395,25997.0056575,1537.37125267,"5299 VT2P"
"1698","2018-05-20T14:14:59.850Z",-97.5928704370881,44.0902500866521,25833.7824484633,2.5,6.56950367,358.62998776,25999.95644395,25997.0056575,1537.33516343,"5299 VT2P"
"1699","2018-05-20T14:15:00.851Z",-97.592870810361,44.0902683810959,26462.3941460767,2.5,6.66792887,358.47998776,25999.95644395,25997.0056575,1537.38109519,"5299 VT2P"
"1700","2018-05-20T14:15:01.851Z",-97.5928712462336,44.0902864065806,26171.0204836633,2.5,6.56950367,358.65998776,25999.95644395,25997.0056575,1537.34500595,"5299 VT2P"
"1701","2018-05-20T14:15:02.850Z",-97.5928720564484,44.0903089312062,23108.8991240467,2.5,8.20992362,358.90998776,25999.95644395,25997.0056575,1537.30891671,"5299 VT2P"
"1702","2018-05-20T14:15:03.850Z",-97.5928730050046,44.0903304333062,23361.1531743733,2.5,7.84903123,359.22998776,25999.95644395,25997.0056575,1537.31875923,"5299 VT2P"
"1703","2018-05-20T14:15:04.850Z",-97.5928728239835,44.0903518591674,24426.8253656067,2.5,7.81622283,359.01998776,25999.95644395,25997.0056575,1537.26626579,"5299 VT2P"
"1704","2018-05-20T14:15:05.850Z",-97.592873726102,44.0903725743342,24719.5479801567,2.5,7.55375564,359.24998776,25999.95644395,25997.0056575,1537.44999282,"5299 VT2P"
"1705","2018-05-20T14:15:06.850Z",-97.592874118497,44.0903942151998,25032.5048768233,2.5,7.88183963,358.91998776,25999.95644395,25997.0056575,1537.43686946,"5299 VT2P"
"1706","2018-05-20T14:15:07.850Z",-97.592874770859,44.0904158502695,25334.6701563633,2.5,7.88183963,359.19998776,25999.95644395,25997.0056575,1537.49592458,"5299 VT2P"
"1707","2018-05-20T14:15:08.850Z",-97.592875372025,44.0904371187256,25464.16956188,2.5,7.75060604,359.43998776,25999.95644395,25997.0056575,1537.54841802,"5299 VT2P"
"1708","2018-05-20T14:15:09.850Z",-97.5928762068971,44.0904585543077,25542.4087860467,2.5,7.81622283,359.61998776,25999.95644395,25997.0056575,1537.57466474,"5299 VT2P"
"1709","2018-05-20T14:15:10.250Z",-97.5928859016501,44.0904670078058,25543.3898421491,2.5,3.05900499,359.60998776,25999.95644395,25997.0056575,1537.61731566,"5299 VT2P"
"1710","2018-05-20T14:15:10.850Z",-97.5928859576524,44.0904800698059,25457.6700652036,2.5,4.76504173,359.60998776,25999.95644395,25997.0056575,1537.69605582,"5299 VT2P"
"1711","2018-05-20T14:15:11.850Z",-97.592886363171,44.0905014971305,25414.6262287073,2.5,7.81622283,359.78998776,25999.95644395,25997.0056575,1537.72558337,"5299 VT2P"
"1712","2018-05-20T14:15:12.850Z",-97.5928770613925,44.0905228407926,25193.03018158,2.5,7.81622283,359.92998776,25999.95644395,25997.0056575,1537.71574085,"5299 VT2P"
"1713","2018-05-20T14:15:13.850Z",-97.5928768684996,44.0905446615354,25487.1017482767,2.5,7.94745643,358.1573819,25999.95644395,25997.0056575,1537.77151513,"5299 VT2P"
"1714","2018-05-20T14:15:14.851Z",-97.5928774147228,44.0905661595727,25438.5394712067,2.5,7.84903123,359.89102173,25999.95644395,25997.0056575,1537.75511093,"5299 VT2P"
"1715","2018-05-20T14:15:15.850Z",-97.5928776492055,44.0905877526785,26438.11300754,2.5,7.88183963,0.07224838,25999.95644395,25997.0056575,1537.86337865,"5299 VT2P"
"1716","2018-05-20T14:15:16.850Z",-97.592877354587,44.090609444347,26541.98232238,2.5,7.91464803,359.84915161,25999.95644395,25997.0056575,1537.75511093,"5299 VT2P"
"1717","2018-05-20T14:15:17.850Z",-97.5928771235075,44.0906309026722,25987.56299251,2.5,7.81622283,359.41915161,25999.95644395,25997.0056575,1537.82400857,"5299 VT2P"
"1718","2018-05-20T14:15:18.850Z",-97.5928773668642,44.0906524016296,26098.1770680567,2.5,7.84903123,359.69915161,25999.95644395,25997.0056575,1537.80760437,"5299 VT2P"
"1719","2018-05-20T14:15:19.851Z",-97.5928779653469,44.0906737440922,26277.58770278,2.5,7.78341444,359.79915161,25999.95644395,25997.0056575,1537.83713193,"5299 VT2P"
"1720","2018-05-20T14:15:20.850Z",-97.5928781125565,44.0906949136981,26450.2535768067,2.5,7.71779764,359.42915161,25999.95644395,25997.0056575,1537.77479597,"5299 VT2P"
"1721","2018-05-20T14:15:21.651Z",-97.5928869996051,44.0907124869988,26196.7732063464,2.5,6.40546168,359.16915161,25999.95644395,25997.0056575,1537.86337865,"5299 VT2P"
"1722","2018-05-20T14:15:21.851Z",-97.5928870779091,44.0907166744607,26196.7732063464,2.5,1.51701024,359.23915161,25999.95644395,25997.0056575,1537.83713193,"5299 VT2P"
"1723","2018-05-20T14:15:22.850Z",-97.5928882184587,44.0907384581224,25865.6667717864,2.5,7.91464803,359.66915161,25999.95644395,25997.0056575,1537.78463849,"5299 VT2P"
"1724","2018-05-20T14:15:23.250Z",-97.5928788114781,44.0907471883056,25774.4285542633,2.5,3.22304698,359.61915161,25999.95644395,25997.0056575,1537.76823429,"5299 VT2P"
"1725","2018-05-20T14:15:23.851Z",-97.5928787379453,44.0907587239261,25607.1584888067,2.5,4.20729895,359.50915161,25999.95644395,25997.0056575,1537.83713193,"5299 VT2P"
"1726","2018-05-20T14:15:24.850Z",-97.5928782809745,44.0907810594329,25636.8354359033,2.5,8.14430682,359.30915161,25999.95644395,25997.0056575,1537.74526841,"5299 VT2P"
"1727","2018-05-20T14:15:25.851Z",-97.5928788927208,44.0908028815037,25732.6110378967,2.5,7.94745643,359.66915161,25999.95644395,25997.0056575,1537.75183009,"5299 VT2P"
"1728","2018-05-20T14:15:26.251Z",-97.5928884555588,44.0908117988406,25834.7635045591,2.5,3.22304698,359.69915161,25999.95644395,25997.0056575,1537.76167261,"5299 VT2P"
"1729","2018-05-20T14:15:26.850Z",-97.5928887552593,44.0908248374702,26016.1362514945,2.5,4.76504173,359.59915161,25999.95644395,25997.0056575,1537.65012406,"5299 VT2P"
"1730","2018-05-20T14:15:27.050Z",-97.592898228019,44.0908288117066,26074.705300808,2.5,1.41858504,359.52915161,25999.95644395,25997.0056575,1537.67965162,"5299 VT2P"
"1731","2018-05-20T14:15:27.850Z",-97.5928982290398,44.0908462845676,24561.18099883,2.5,6.40546168,359.18915161,25999.95644395,25997.0056575,1537.77151513,"5299 VT2P"
"1732","2018-05-20T14:15:28.250Z",-97.5928888996729,44.0908549352064,24239.1983860227,2.5,3.15743018,359.17915161,25999.95644395,25997.0056575,1537.68949414,"5299 VT2P"
"1733","2018-05-20T14:15:28.650Z",-97.5928797433911,44.0908638982592,23954.6921163267,2.5,3.28866378,359.18915161,25999.95644395,25997.0056575,1537.67308994,"5299 VT2P"
"1734","2018-05-20T14:15:28.850Z",-97.5928802377802,44.0908683783651,23954.6921163267,2.5,1.64824383,359.26915161,25999.95644395,25997.0056575,1537.65996658,"5299 VT2P"
"1735","2018-05-20T14:15:29.851Z",-97.5928806902225,44.0908899871857,25300.9463528467,2.5,7.88183963,358.94915161,25999.95644395,25997.0056575,1537.74854925,"5299 VT2P"
"1736","2018-05-20T14:15:30.850Z",-97.592880210369,44.0909112931749,25511.38288681,2.5,7.78341444,358.97915161,25999.95644395,25997.0056575,1537.74854925,"5299 VT2P"
"1737","2018-05-20T14:15:31.851Z",-97.5928814598751,44.0909328750972,25767.6837935633,2.5,7.88183963,0.13299724,25999.95644395,25997.0056575,1537.76495345,"5299 VT2P"
"1738","2018-05-20T14:15:32.850Z",-97.5928815923045,44.0909544787586,26456.9983375133,2.5,7.88183963,0.22299724,26500.0130025433,26497.4669017367,1537.87650201,"5299 VT2P"
"1739","2018-05-20T14:15:33.850Z",-97.592880830392,44.0909760638112,25813.54816635,2.5,7.88183963,359.73980713,26500.0130025433,26497.4669017367,1537.93227629,"5299 VT2P"
"1740","2018-05-20T14:15:34.850Z",-97.5928800350058,44.0909975234663,26813.1217026833,2.5,7.81622283,359.65980713,26500.0130025433,26497.4669017367,1537.96508469,"5299 VT2P"
"1741","2018-05-20T14:15:35.850Z",-97.5928802279092,44.0910194173865,26543.3312745233,2.5,7.98026483,359.63980713,26500.0130025433,26497.4669017367,1537.90602957,"5299 VT2P"
"1742","2018-05-20T14:15:36.850Z",-97.5928793243604,44.0910409332091,26657.99220649,2.5,7.84903123,358.90980713,26500.0130025433,26497.4669017367,1537.97164637,"5299 VT2P"
"1743","2018-05-20T14:15:37.851Z",-97.5928800881438,44.0910629255839,26636.40897224,2.5,8.01307323,358.65980713,26500.0130025433,26497.4669017367,1537.94868049,"5299 VT2P"
"1744","2018-05-20T14:15:38.850Z",-97.5928810624951,44.0910844217305,26593.24250373,2.5,7.84903123,358.31980713,26500.0130025433,26497.4669017367,1538.07991408,"5299 VT2P"
"1745","2018-05-20T14:15:39.850Z",-97.592881166859,44.0911062226113,26459.6962417933,2.5,7.94745643,357.97980713,27500.12611973,27498.38939021,1538.01429729,"5299 VT2P"
"1746","2018-05-20T14:15:40.850Z",-97.5928826818517,44.0911280257331,27069.4226094333,2.5,7.94745643,358.59980713,27500.12611973,27498.38939021,1538.01757813,"5299 VT2P"
"1747","2018-05-20T14:15:41.851Z",-97.5928847941822,44.0911497228687,27258.2759091467,2.5,7.91464803,359.48980713,27500.12611973,27498.38939021,1537.96836553,"5299 VT2P"
"1748","2018-05-20T14:15:42.850Z",-97.5928848557453,44.0911716186265,27416.10330962,2.5,7.98026483,359.39980713,27500.12611973,27498.38939021,1537.99789309,"5299 VT2P"
"1749","2018-05-20T14:15:43.851Z",-97.5928847344905,44.0911931639046,27453.8739695633,2.5,7.84903123,359.75980713,27500.12611973,27498.38939021,1538.02085896,"5299 VT2P"
"1750","2018-05-20T14:15:44.850Z",-97.5928854524884,44.0912148102772,27506.4831030533,2.5,7.88183963,0.40760654,27500.12611973,27498.38939021,1538.06022904,"5299 VT2P"
"1751","2018-05-20T14:15:45.851Z",-97.5928854417275,44.0912353594535,27525.3684330233,2.5,7.48813884,0.03760654,27500.12611973,27498.38939021,1538.16521592,"5299 VT2P"
"1752","2018-05-20T14:15:46.850Z",-97.5928848335217,44.0912586501413,27510.5299594767,2.5,8.50519921,359.57366943,27500.12611973,27498.38939021,1538.07007156,"5299 VT2P"
"1753","2018-05-20T14:15:47.851Z",-97.5928846610367,44.091280324822,27453.87396956,2.5,7.91464803,359.47366943,27500.12611973,27498.38939021,1538.1717776,"5299 VT2P"
"1754","2018-05-20T14:15:48.850Z",-97.5928853411339,44.0913020878809,27480.8530123767,2.5,7.94745643,359.49366943,27500.12611973,27498.38939021,1538.21114768,"5299 VT2P"
"1755","2018-05-20T14:15:49.850Z",-97.5928847242593,44.0913237634433,27619.79508288,2.5,7.91464803,359.31366943,27500.12611973,27498.38939021,1538.32597708,"5299 VT2P"
"1756","2018-05-20T14:15:50.850Z",-97.5928851890374,44.0913453358222,27618.44613074,2.5,7.88183963,359.47366943,27500.12611973,27498.38939021,1538.36862799,"5299 VT2P"
"1757","2018-05-20T14:15:51.850Z",-97.5928856118918,44.0913673327389,27630.5867000067,2.5,8.01307323,359.44366943,27500.12611973,27498.38939021,1538.42440227,"5299 VT2P"
"1758","2018-05-20T14:15:52.850Z",-97.5928853667729,44.0913887972893,27866.6533246467,2.5,7.81622283,359.21366943,26500.0130025433,26497.4669017367,1538.51626579,"5299 VT2P"
"1759","2018-05-20T14:15:53.850Z",-97.592885514114,44.0914107503907,27053.2351837433,2.5,8.01307323,359.28366943,26500.0130025433,26497.4669017367,1538.57204007,"5299 VT2P"
"1760","2018-05-20T14:15:54.850Z",-97.5928857564809,44.0914326202274,27240.7395313167,2.5,7.98026483,359.15366943,26500.0130025433,26497.4669017367,1538.59500595,"5299 VT2P"
"1761","2018-05-20T14:15:55.850Z",-97.5928857924577,44.0914545131904,27134.1723121933,2.5,7.98026483,358.94366943,25999.95644395,25997.0056575,1538.71967786,"5299 VT2P"
"1762","2018-05-20T14:15:56.851Z",-97.5928862801888,44.0914763251884,26183.1610529267,2.5,7.94745643,359.09366943,25999.95644395,25997.0056575,1538.76560962,"5299 VT2P"
"1763","2018-05-20T14:15:57.850Z",-97.5928868699197,44.0914982853293,26439.46195968,2.5,8.01307323,359.24366943,25999.95644395,25997.0056575,1538.8377881,"5299 VT2P"
"1764","2018-05-20T14:15:58.851Z",-97.5928869961403,44.0915200261842,26231.7233299967,2.5,7.91464803,359.08366943,25999.95644395,25997.0056575,1538.91324742,"5299 VT2P"
"1765","2018-05-20T14:15:59.850Z",-97.5928874572122,44.0915419704258,26242.5149471233,2.5,8.01307323,359.30366943,25999.95644395,25997.0056575,1538.9362133,"5299 VT2P"
"1766","2018-05-20T14:16:00.850Z",-97.5928878659688,44.091563761344,26322.1031234333,2.5,7.94745643,359.25366943,25999.95644395,25997.0056575,1538.94605582,"5299 VT2P"
"1767","2018-05-20T14:16:01.850Z",-97.5928879558968,44.0915857601725,26154.83305797,2.5,8.01307323,359.03366943,25999.95644395,25997.0056575,1538.97230253,"5299 VT2P"
"1768","2018-05-20T14:16:02.850Z",-97.5928882012127,44.0916075594261,26152.13515369,2.5,7.94745643,359.30366943,25999.95644395,25997.0056575,1538.94933666,"5299 VT2P"
"1769","2018-05-20T14:16:03.850Z",-97.5928889276994,44.0916296336375,26181.8121007867,2.5,8.04588163,359.40366943,25999.95644395,25997.0056575,1539.02807681,"5299 VT2P"
"1770","2018-05-20T14:16:04.851Z",-97.592889153092,44.0916514121811,26166.97362724,2.5,7.94745643,359.07366943,25999.95644395,25997.0056575,1539.00183009,"5299 VT2P"
"1771","2018-05-20T14:16:05.850Z",-97.592888737946,44.0916734371739,26172.3694358,2.5,8.04588163,359.04366943,25999.95644395,25997.0056575,1539.03463849,"5299 VT2P"
