"","Timestamp","LonM","LatM","Moisture","DISTANCE","VRYIELDVOL"
"212","2018-10-01T17:10:16.013Z",575.891524104061,770.916352600889,19.89,5.18269603,160.75129051
"213","2018-10-01T17:10:17.006Z",578.017230917648,770.702476212931,19.89,5.11707923,142.43329097
"214","2018-10-01T17:10:18.014Z",580.135426007239,770.475329312168,19.89,5.08427083,159.40688515
"215","2018-10-01T17:10:19.016Z",582.224016070007,770.263554088095,19.89,5.01865404,169.55321335
"216","2018-10-01T17:10:20.014Z",584.317245723684,770.055649430976,19.89,5.01865404,162.65048673
"217","2018-10-01T17:10:21.014Z",586.40881836917,769.874949321885,19.89,5.01865404,180.16665026
"218","2018-10-01T17:10:22.012Z",588.387162845325,769.727204307044,19.89,4.72337844,213.15650324
"219","2018-10-01T17:10:23.018Z",590.097405136244,769.636743666476,19.89,4.06721047,229.81974949
"220","2018-10-01T17:10:24.012Z",591.219965670256,769.573487570006,19.89,2.68925771,289.59197815
"229","2018-10-01T17:11:33.012Z",498.603197440404,764.068548204101,19.08,2.68925771,159.46421111
"230","2018-10-01T17:11:34.006Z",499.988447300453,764.021548480355,19.08,3.31261729,206.50667001
"231","2018-10-01T17:11:35.014Z",501.776347524487,764.004849756471,19.08,4.26406086,177.02024639
"232","2018-10-01T17:11:36.007Z",503.645772041932,764.005955634764,19.08,4.46091125,192.99797694
"233","2018-10-01T17:11:37.018Z",505.807490918514,763.96525940346,19.08,5.14988763,160.9429097
"234","2018-10-01T17:11:38.008Z",507.960703861162,763.965259405032,19.08,5.11707923,197.92192984
"235","2018-10-01T17:11:39.013Z",510.116126166902,763.918923207633,19.08,5.11707923,188.88198649
"236","2018-10-01T17:11:40.015Z",512.382014967935,763.849253027591,19.08,5.37954642,179.66646521
"237","2018-10-01T17:11:41.007Z",514.463866564009,763.83620369076,19.08,4.95303724,204.69686541
"238","2018-10-01T17:11:42.011Z",516.47501960862,763.804243876601,19.08,4.78899524,211.70854123
"239","2018-10-01T17:11:43.014Z",518.645575802566,763.780467547512,19.94,5.14988763,202.30788075
"240","2018-10-01T17:11:44.008Z",520.809062154237,763.752599477067,19.94,5.14988763,202.30788075
"241","2018-10-01T17:11:45.026Z",522.988455684384,763.695204522665,19.94,5.18269603,185.54757076
"242","2018-10-01T17:11:46.011Z",525.139459314174,763.660148255885,19.94,5.11707923,187.92686506
"243","2018-10-01T17:11:47.017Z",527.329236684138,763.624207293071,19.94,5.21550443,150.45613728
"244","2018-10-01T17:11:48.009Z",529.532049104197,763.586054574457,19.94,5.24831283,141.07054489
"245","2018-10-01T17:11:49.016Z",531.725030012654,763.535958398875,19.94,5.21550443,141.79358864
"246","2018-10-01T17:11:50.014Z",533.92994129908,763.491281018131,19.94,5.24831283,126.43233575
"247","2018-10-01T17:11:51.024Z",536.107567352567,763.446935393489,19.94,5.18269603,127.95523414
"248","2018-10-01T17:11:52.007Z",538.452329224172,763.397945093058,19.94,5.57639682,129.58943354
"249","2018-10-01T17:11:53.013Z",540.76870120798,763.347406567102,19.94,5.51078002,131.09783178
"250","2018-10-01T17:11:54.004Z",543.133015646879,763.292665714947,19.94,5.64201362,127.92989872
"251","2018-10-01T17:11:55.009Z",545.483963641266,763.23416488068,19.94,5.60920522,129.43020495
"252","2018-10-01T17:11:56.006Z",547.798789085352,763.182188719544,19.94,5.51078002,131.73066662
"253","2018-10-01T17:11:57.024Z",550.141673022818,763.132866653582,19.94,5.57639682,132.29721043
"254","2018-10-01T17:11:58.008Z",552.458818270207,763.066845865307,19.94,5.51078002,133.8672549
"255","2018-10-01T17:11:59.011Z",554.821365249716,762.99994037707,17.23,5.60920522,98.85079033
"256","2018-10-01T17:12:00.004Z",557.187889026591,762.918437328834,19.59,5.64201362,95.4713689
"257","2018-10-01T17:12:01.009Z",559.597273790635,762.853743590111,19.59,5.74043881,92.23132497
"258","2018-10-01T17:12:02.010Z",561.988652523966,762.790155727324,19.59,5.70763041,136.93562074
"259","2018-10-01T17:12:03.004Z",564.229907303909,762.667845859012,19.59,5.34673802,208.54196596
"260","2018-10-01T17:12:04.007Z",566.343794201718,762.546199516262,19.59,5.05146243,213.86372846
"261","2018-10-01T17:12:05.009Z",568.47900114662,762.4184708539,19.59,5.08427083,215.28100415
"262","2018-10-01T17:12:06.006Z",570.678389133633,762.243078941443,19.59,5.24831283,206.42955774
"263","2018-10-01T17:12:07.009Z",572.753391843208,762.038270735375,19.59,4.98584564,220.01364181
"264","2018-10-01T17:12:08.007Z",574.826958481529,761.80205565115,19.59,4.98584564,221.56843074
"265","2018-10-01T17:12:09.007Z",576.897652985192,761.585414571387,19.59,4.98584564,206.47991885
"266","2018-10-01T17:12:10.009Z",578.991766377199,761.362248822423,19.59,5.05146243,206.19214446
"267","2018-10-01T17:12:11.002Z",581.066658582199,761.160979424064,19.59,4.98584564,176.37663308
"268","2018-10-01T17:12:12.008Z",583.172812798665,760.991891007193,19.59,5.05146243,171.9651039
"269","2018-10-01T17:12:13.010Z",585.270902967629,760.817162625799,19.59,5.01865404,191.68311464
"270","2018-10-01T17:12:14.010Z",587.383574713853,760.659796493065,19.59,5.05146243,207.82366248
"271","2018-10-01T17:12:15.004Z",589.362361059173,760.541136016521,19.59,4.72337844,195.01143115
"273","2018-10-01T17:15:54.023Z",518.81922915201,759.10316515853,18.26,3.47665928,147.52587987
"274","2018-10-01T17:15:55.016Z",518.894125418937,757.892784050642,18.26,4.00159367,152.76373353
"275","2018-10-01T17:15:56.016Z",518.950131913682,756.596144618956,18.26,4.26406086,175.07539779
"276","2018-10-01T17:15:57.017Z",519.032429448696,755.226296206591,18.26,4.52652805,169.17438587
"277","2018-10-01T17:15:58.016Z",519.062807715554,753.838422023932,18.26,4.59214485,183.39680295
"278","2018-10-01T17:15:59.019Z",519.032429404741,752.471670068902,18.26,4.49371965,196.83330222
"279","2018-10-01T17:16:00.020Z",519.009894223331,751.113101594227,18.26,4.49371965,198.79061952
"280","2018-10-01T17:16:01.014Z",519.058499493944,749.756744866709,18.26,4.46091125,207.64657555
"281","2018-10-01T17:16:02.020Z",519.122128206272,748.391651724404,18.26,4.49371965,213.10350224
"282","2018-10-01T17:16:03.012Z",519.122901465144,747.054094892514,18.26,4.39529446,198.73961648
