"","Timestamp","LonM","LatM","Moisture","DISTANCE","VRYIELDVOL"
"180","2018-10-27T21:12:12.000Z",8.70099468848696,272.68860341317,15.39,5.84778573,245.80137127
"181","2018-10-27T21:12:12.993Z",8.69711043395008,274.452976183369,15.39,5.81497733,243.27040172
"182","2018-10-27T21:12:13.997Z",8.71187060592151,276.202310430977,15.39,5.78216893,238.49435316
"183","2018-10-27T21:12:14.998Z",8.71042789114393,277.956399501466,15.47,5.78216893,204.56434954
"184","2018-10-27T21:12:15.997Z",8.59989308664524,279.617161263057,15.47,5.48689334,237.86905684
"185","2018-10-27T21:12:16.995Z",8.47781648664786,281.140254178344,15.47,5.02757576,245.45341404
"186","2018-10-27T21:12:17.998Z",8.3697231903664,282.662573051474,15.47,5.02757576,242.34105454
"187","2018-10-27T21:12:18.997Z",8.30546649181553,284.265613417532,15.47,5.29004295,211.76279164
"188","2018-10-27T21:12:19.996Z",8.23921217484328,285.987856201374,15.47,5.68374373,194.09108171
"189","2018-10-27T21:12:20.993Z",8.23222049302037,287.7718011709,15.47,5.88059413,186.74729757
"190","2018-10-27T21:12:21.994Z",8.25019903200193,289.554750942691,15.47,5.88059413,169.20950228
"191","2018-10-27T21:12:22.998Z",8.27550217606744,291.374744141451,15.47,6.01182772,168.94678015
"192","2018-10-27T21:12:23.994Z",8.3526323852406,293.170742042722,15.47,5.91340253,140.36591491
"193","2018-10-27T21:12:24.993Z",8.46261230817494,295.036403702126,15.47,6.14306132,109.76187879
"194","2018-10-27T21:12:25.995Z",8.56415784870272,296.858608443288,15.47,6.01182772,111.21146105
"195","2018-10-27T21:12:26.993Z",8.67280604389665,298.635255305523,15.47,5.84778573,115.91228232
"196","2018-10-27T21:12:27.992Z",8.79588147045285,300.387132831253,15.47,5.78216893,109.47810365
"197","2018-10-27T21:12:28.996Z",8.9329402133418,302.136798811439,15.47,5.78216893,105.29580287
"198","2018-10-27T21:12:29.993Z",9.09053002989428,303.874522431381,15.33,5.74936053,106.19593893
"199","2018-10-27T21:12:30.996Z",9.20506009962356,305.611361432949,15.33,5.74936053,100.86754169
"200","2018-10-27T21:12:31.999Z",9.33013313986982,307.316243570865,15.33,5.61812694,120.97729661
"201","2018-10-27T21:12:32.995Z",9.49782201348687,308.792562254701,15.33,4.89634216,149.4327421
"202","2018-10-27T21:12:33.995Z",9.63277216826542,310.148793889807,15.33,4.46983297,172.93595886
"203","2018-10-27T21:12:34.997Z",9.78847534870239,311.640261675594,15.33,4.92915056,144.68017811
"204","2018-10-27T21:12:35.997Z",10.0366238044651,313.207806700572,15.33,5.19161775,133.24887626
"205","2018-10-27T21:12:36.994Z",10.4074037559835,314.694961968343,15.33,4.99476736,153.61985974
"206","2018-10-27T21:12:37.999Z",10.7598722294883,316.117650621444,15.33,4.76510856,165.95753347
"207","2018-10-27T21:12:38.994Z",11.2043420632893,317.430978243748,15.33,4.46983297,128.94495186
"208","2018-10-27T21:12:39.993Z",11.8643325958181,318.637709272882,15.33,4.27298258,110.54253931
"209","2018-10-27T21:12:40.997Z",12.6046717565745,319.915541559606,15.33,4.56825817,101.21406426
"210","2018-10-27T21:12:41.995Z",13.478296405337,321.244239450437,15.33,4.86353376,125.3917418
"211","2018-10-27T21:12:42.995Z",14.5169464548876,322.582004689238,15.33,5.06038415,120.23231198
"212","2018-10-27T21:12:43.997Z",15.537285032733,323.830533972937,16.38,4.76510856,118.56880699
"213","2018-10-27T21:12:44.993Z",16.5883647267665,325.048875625807,16.38,4.73230017,121.6209738
"214","2018-10-27T21:12:45.991Z",17.9154485553103,326.285241410972,16.38,5.15880935,100.92749604
"215","2018-10-27T21:12:47.000Z",19.3590600861987,327.462890606799,16.38,5.19161775,88.76993549
"216","2018-10-27T21:12:47.997Z",20.8778042362266,328.517798901914,16.38,4.99476736,78.32252212
"217","2018-10-27T21:12:48.996Z",22.4222954753146,329.522505060436,16.38,4.92915056,95.49520259
"218","2018-10-27T21:12:49.994Z",24.0671115079187,330.532629503067,16.38,5.12600095,76.18018842
"219","2018-10-27T21:12:50.997Z",25.841328758221,331.608879213831,16.38,5.48689334,106.17716245
"220","2018-10-27T21:12:51.995Z",27.5637189418385,332.528661932124,16.38,5.09319255,104.71452049
"221","2018-10-27T21:12:52.997Z",29.2967630782788,333.483497663845,16.38,5.19161775,113.84244072
"222","2018-10-27T21:12:54.001Z",31.0214837972703,334.590377287519,16.38,5.48689334,114.89711194
"223","2018-10-27T21:12:54.999Z",32.812791770689,335.698694424007,16.38,5.58531854,113.12428864
"224","2018-10-27T21:12:55.997Z",34.4915672864914,336.859314653846,16.38,5.51970174,126.70631454
"225","2018-10-27T21:12:57.001Z",36.1583571059595,337.94164610759,16.38,5.32285135,127.16225346
"226","2018-10-27T21:12:58.004Z",37.7718771266172,339.019886194181,16.38,5.22442615,125.5176068
"227","2018-10-27T21:12:59.004Z",39.1693215196697,340.199746876626,18.56,5.09319255,113.1516529
"228","2018-10-27T21:12:59.999Z",40.5062824958649,341.443410709369,18.56,5.19161775,109.55458605
"229","2018-10-27T21:13:01.003Z",41.7392564012357,342.712728498564,18.56,5.09319255,128.62431889
"230","2018-10-27T21:13:02.000Z",42.9107480805385,344.02517146635,18.56,5.12600095,138.89671925
