"","Timestamp","LonM","LatM","AppliedRate","ControlRate"
"9543","2018-05-19T02:11:52.800Z",616.315805859555,389.791483660133,27780.3203876367,26666.6594073267
"9544","2018-05-19T02:11:53.800Z",616.34527143876,387.453801728902,27000.6260502533,26666.6594073267
"9545","2018-05-19T02:11:54.800Z",616.283871746167,385.158705104416,27000.6260502533,26000.0072593433
"9546","2018-05-19T02:11:55.800Z",616.315693976109,382.888219320375,26689.01810573,26000.0072593433
"9547","2018-05-19T02:11:56.800Z",616.353450431037,380.701885863888,26689.01810573,26000.0072593433
"9548","2018-05-19T02:11:57.800Z",616.382990494648,378.243648339329,26506.9095667233,26000.0072593433
"9549","2018-05-19T02:11:58.800Z",616.295683024822,375.931919939404,26358.52483123,26000.0072593433
"9550","2018-05-19T02:11:59.800Z",616.31704084809,373.645802654842,26366.61854408,26000.0072593433
"9551","2018-05-19T02:12:00.800Z",616.298526023038,371.333433093121,26366.6185440767,26000.0072593433
"9552","2018-05-19T02:12:01.800Z",616.275291494479,369.015138652455,26295.1240806133,26000.0072593433
"9553","2018-05-19T02:12:02.800Z",616.268186553793,366.742284182266,26295.1240806133,26000.0072593433
"9554","2018-05-19T02:12:03.801Z",616.280772886204,364.451178112198,26123.8071587333,26000.0072593433
"9555","2018-05-19T02:12:04.800Z",616.290421236,362.147819104202,26123.8071587333,26000.0072593433
"9556","2018-05-19T02:12:05.801Z",616.229753594385,359.791663838257,26183.16105293,26000.0072593433
"9557","2018-05-19T02:12:06.800Z",616.224066791818,357.512073381328,26183.16105293,26000.0072593433
"9558","2018-05-19T02:12:07.801Z",616.18290120888,355.18250276456,26139.9945844267,26000.0072593433
"9559","2018-05-19T02:12:08.800Z",616.14004892709,352.857647916456,26122.4582065967,26000.0072593433
"9560","2018-05-19T02:12:09.801Z",616.123520419794,350.506232145216,26126.5050630167,26000.0072593433
"9561","2018-05-19T02:12:10.800Z",616.095189001027,348.189993416607,26119.76030231,26000.0072593433
"9562","2018-05-19T02:12:11.801Z",616.03037885673,345.895186997259,26106.2707809033,26000.0072593433
"9563","2018-05-19T02:12:12.800Z",616.028860227711,343.551414546409,26131.9008715767,26000.0072593433
"9564","2018-05-19T02:12:13.801Z",616.026978707563,341.195754184584,26154.83305797,26000.0072593433
"9565","2018-05-19T02:12:14.801Z",616.018701409107,338.878459017745,26130.5519194367,26000.0072593433
"9566","2018-05-19T02:12:15.801Z",616.020603993856,336.5470712003,26063.1043123967,26000.0072593433
"9567","2018-05-19T02:12:16.801Z",616.026421838916,334.213586712457,26064.45326454,26000.0072593433
"9568","2018-05-19T02:12:17.800Z",616.016320701343,331.865546892641,26084.68754665,26000.0072593433
"9569","2018-05-19T02:12:18.800Z",615.989318643852,329.528610065487,26102.22392448,26000.0072593433
"9570","2018-05-19T02:12:19.801Z",615.969821022056,327.249393096075,26103.57287662,26000.0072593433
"9571","2018-05-19T02:12:20.800Z",615.958096230442,324.980922036675,26076.5938338033,26000.0072593433
"9572","2018-05-19T02:12:21.801Z",615.940816295119,322.598722730951,26076.5938338033,26000.0072593433
"9573","2018-05-19T02:12:22.800Z",615.973803337467,320.275228866035,26169.67153152,26000.0072593433
"9574","2018-05-19T02:12:23.801Z",615.857186877895,317.915968661752,26103.5728766233,26000.0072593433
"9575","2018-05-19T02:12:24.800Z",615.871282002592,315.578504065739,26139.9945844233,26000.0072593433
"9576","2018-05-19T02:12:25.800Z",615.787788972821,313.453293855729,26189.9058136333,26000.0072593433
"9577","2018-05-19T02:12:26.800Z",615.791808790783,311.303104517308,26138.64563228,26000.0072593433
"9578","2018-05-19T02:12:27.800Z",615.774276481739,309.150771155417,26169.6715315167,26000.0072593433
"9579","2018-05-19T02:12:28.800Z",615.693590483055,306.885810237791,26191.2547657733,26000.0072593433
"9580","2018-05-19T02:12:29.800Z",615.626206926981,304.613128711375,26202.0463829,26000.0072593433
"9581","2018-05-19T02:12:30.800Z",615.579111515162,302.330441260411,26161.5778186733,26000.0072593433
"9582","2018-05-19T02:12:31.800Z",615.504269264522,300.051241298564,26161.5778186733,26000.0072593433
"9583","2018-05-19T02:12:32.800Z",615.519790292272,297.768162241414,26138.64563228,26000.0072593433
"9584","2018-05-19T02:12:33.800Z",615.548718687278,295.44552232695,26138.64563228,26000.0072593433
"9585","2018-05-19T02:12:34.800Z",615.617790027507,293.151029905572,26146.7393451267,26000.0072593433
"9586","2018-05-19T02:12:35.800Z",615.575171012146,290.924123402757,26095.4791637767,26000.0072593433
