"","Timestamp","LonM","LatM","AppliedRate","ControlRate"
"13049","2018-05-07T16:00:04.451Z",1108.35921021564,275.432513649555,25221.35817654,26000
"13050","2018-05-07T16:00:05.450Z",1111.21127912199,274.700504570062,25551.8514510333,26000
"13051","2018-05-07T16:00:06.450Z",1114.06600005991,273.922446475992,25519.4765996567,26000
"13052","2018-05-07T16:00:07.450Z",1116.86998203038,273.145292296275,25573.43468529,26000
"13053","2018-05-07T16:00:08.450Z",1119.63509544708,272.346511208416,25465.51851402,26000
"13054","2018-05-07T16:00:09.450Z",1122.48907942044,271.555664571464,25590.9710631167,26000
"13055","2018-05-07T16:00:10.450Z",1125.28342685615,270.742224146401,25554.5493553133,26000
"13056","2018-05-07T16:00:11.450Z",1127.95921701584,269.924605961114,26103.57287662,25833.2695153967
"13057","2018-05-07T16:00:12.450Z",1130.83648682708,269.021606481276,26064.4532645367,25833.2695153967
"13058","2018-05-07T16:00:13.450Z",1133.60225216573,268.223258573815,26005.0993703433,25833.2695153967
"13059","2018-05-07T16:00:14.450Z",1136.33213466513,267.381961264412,25762.287985,25833.2695153967
"13060","2018-05-07T16:00:15.450Z",1139.10605117687,266.522853575275,25615.2522016533,25833.2695153967
"13061","2018-05-07T16:00:16.451Z",1141.83430882969,265.635272555701,25615.2522016533,25666.5390307933
"13062","2018-05-07T16:00:17.450Z",1144.49896374927,264.639662728527,25624.6948666367,25666.5390307933
"13063","2018-05-07T16:00:18.450Z",1147.18565846888,263.696200308534,25325.2274913767,25666.5390307933
"13064","2018-05-07T16:00:19.450Z",1149.81955602474,262.70705657449,26092.7812594933,25833.2695153967
"13065","2018-05-07T16:00:20.450Z",1152.3902777994,261.572857665144,26017.23993961,25833.2695153967
"13066","2018-05-07T16:00:21.450Z",1154.8454244448,260.346734206385,25357.60234276,25833.2695153967
"13067","2018-05-07T16:00:22.450Z",1157.30027310207,259.115532567077,25746.1005593067,25666.5390307933
"13068","2018-05-07T16:00:23.450Z",1159.65545727133,257.855790982903,25383.23243343,25666.5390307933
"13069","2018-05-07T16:00:24.450Z",1162.12477405361,256.537916492186,25435.8415669233,25666.5390307933
"13070","2018-05-07T16:00:25.452Z",1164.55003864744,255.178721012491,24595.4443832067,25499.80854619
"13071","2018-05-07T16:00:26.450Z",1166.90276283495,253.761279241159,24595.4443832067,25499.80854619
"13072","2018-05-07T16:00:27.450Z",1169.15355137216,252.325930985009,26158.87991439,25666.5390307933
"13073","2018-05-07T16:00:28.451Z",1171.46844457252,250.856753846714,26158.87991439,25666.5390307933
"13074","2018-05-07T16:01:07.250Z",1206.68313083701,166.957265056519,25499.24231754,25499.80854619
"13076","2018-05-07T16:01:08.450Z",1200.38419971123,164.474134582165,24724.9437887233,25499.80854619
"13077","2018-05-07T16:01:09.450Z",1200.35998089235,162.313818148097,26320.7541712867,25499.80854619
"13078","2018-05-07T16:01:10.451Z",1200.34135736604,160.144807139075,26320.7541712867,25499.80854619
"13079","2018-05-07T16:01:11.450Z",1200.37299404003,157.977704294864,24090.9362825467,25499.80854619
"13080","2018-05-07T16:01:12.450Z",1200.37568517651,155.77891394393,24090.9362825467,25499.80854619
"13081","2018-05-07T16:01:13.450Z",1200.36222318788,153.57350462288,24931.33346627,25833.2695153967
"13082","2018-05-07T16:01:14.451Z",1200.33806756055,151.374243097995,24931.33346627,25833.2695153967
"13083","2018-05-07T16:01:15.450Z",1200.35378249435,149.142391555302,25164.70218662,25833.2695153967
"13084","2018-05-07T16:01:16.451Z",1200.35178070411,146.948085618981,25164.70218662,25833.2695153967
"13085","2018-05-07T16:01:17.451Z",1200.3649777382,144.759419098597,25302.2953049867,26000
"13086","2018-05-07T16:01:18.451Z",1200.41146614497,142.618221144144,25302.2953049867,26000
"13087","2018-05-07T16:01:19.450Z",1200.41819879388,140.422215214773,25767.6837935633,26000
"13088","2018-05-07T16:01:20.451Z",1200.37161932678,138.250859874075,25767.6837935633,26000
"13089","2018-05-07T16:01:21.450Z",1200.38233167448,136.074347902539,25547.8045946133,26000
"13090","2018-05-07T16:01:22.451Z",1200.41133459236,133.906368399296,25547.8045946133,26000
"13091","2018-05-07T16:01:23.450Z",1200.41825069886,131.699368722477,25499.2423175433,26000
"13092","2018-05-07T16:01:24.451Z",1200.38466129076,129.502135413419,25499.2423175433,26000
"13093","2018-05-07T16:01:25.450Z",1200.40252740615,127.297197889384,25613.90324951,26000
"13094","2018-05-07T16:01:26.451Z",1200.42446494441,125.155353022336,25613.90324951,26000
"13095","2018-05-07T16:01:27.450Z",1200.39522055166,122.972435179604,25640.8822923267,26000
"13096","2018-05-07T16:01:28.451Z",1200.42512404441,120.848455564359,25640.8822923267,26000
"13097","2018-05-07T16:01:29.450Z",1200.45606867941,118.702774116925,25623.3459144933,26000
